序號,詞目,詞頻,累計詞頻,百分比,累計百分比
23738,瀟瀟,2,594014,0.00032399,96.22683078
23739,瀝乾,2,594016,0.00032399,96.22715477
23740,爆,2,594018,0.00032399,96.22747875
23741,爆米花,2,594020,0.00032399,96.22780274
23742,獸類,2,594022,0.00032399,96.22812673
23743,癡,2,594024,0.00032399,96.22845072
23744,矇,2,594026,0.00032399,96.22877471
23745,禱告,2,594028,0.00032399,96.22909870
23746,穩定股市基金,2,594030,0.00032399,96.22942268
23747,穩重,2,594032,0.00032399,96.22974667
23748,穩紮穩打,2,594034,0.00032399,96.23007066
23749,穩壓,2,594036,0.00032399,96.23039465
23750,簽定,2,594038,0.00032399,96.23071864
23751,簽賭,2,594040,0.00032399,96.23104263
23752,繩,2,594042,0.00032399,96.23136662
23753,繩矩,2,594044,0.00032399,96.23169060
23754,羅勃特考帝,2,594046,0.00032399,96.23201459
23755,羅衫,2,594048,0.00032399,96.23233858
23756,羅馬人,2,594050,0.00032399,96.23266257
23757,羅得,2,594052,0.00032399,96.23298656
23758,羅祥國,2,594054,0.00032399,96.23331055
23759,羅傑,2,594056,0.00032399,96.23363453
23760,羅斯卓波維契,2,594058,0.00032399,96.23395852
23761,羅賓威廉斯,2,594060,0.00032399,96.23428251
23762,羅賓森,2,594062,0.00032399,96.23460650
23763,羅蘭艾默瑞,2,594064,0.00032399,96.23493049
23764,藝文,2,594066,0.00032399,96.23525448
23765,藝文界,2,594068,0.00032399,96.23557847
23766,藝文圈,2,594070,0.00032399,96.23590245
23767,藝術史,2,594072,0.00032399,96.23622644
23768,藝術性,2,594074,0.00032399,96.23655043
23769,藝廊,2,594076,0.00032399,96.23687442
23770,藝評家,2,594078,0.00032399,96.23719841
23771,藥方,2,594080,0.00032399,96.23752240
23772,藥物食品檢驗局,2,594082,0.00032399,96.23784638
23773,藥效,2,594084,0.00032399,96.23817037
23774,藥袋,2,594086,0.00032399,96.23849436
23775,證人,2,594088,0.00032399,96.23881835
23776,證交所,2,594090,0.00032399,96.23914234
23777,證所稅,2,594092,0.00032399,96.23946633
23778,證婚人,2,594094,0.00032399,96.23979031
23779,譏笑,2,594096,0.00032399,96.24011430
23780,贈品券,2,594098,0.00032399,96.24043829
23781,蹼,2,594100,0.00032399,96.24076228
23782,轎跑車,2,594102,0.00032399,96.24108627
23783,邊際,2,594104,0.00032399,96.24141026
23784,鏗鏘,2,594106,0.00032399,96.24173425
23785,關上,2,594108,0.00032399,96.24205823
23786,難求,2,594110,0.00032399,96.24238222
23787,難言之隱,2,594112,0.00032399,96.24270621
23788,難受,2,594114,0.00032399,96.24303020
23789,難易,2,594116,0.00032399,96.24335419
23790,難保,2,594118,0.00032399,96.24367818
23791,難得一見,2,594120,0.00032399,96.24400216
23792,難產,2,594122,0.00032399,96.24432615
23793,難處,2,594124,0.00032399,96.24465014
23794,難堪,2,594126,0.00032399,96.24497413
23795,霧水,2,594128,0.00032399,96.24529812
23796,韻味,2,594130,0.00032399,96.24562211
23797,類推,2,594132,0.00032399,96.24594609
23798,饅頭,2,594134,0.00032399,96.24627008
23799,勸募,2,594136,0.00032399,96.24659407
23800,嚷,2,594138,0.00032399,96.24691806
23801,嚴家淦,2,594140,0.00032399,96.24724205
23802,嚴陣以待,2,594142,0.00032399,96.24756604
23803,嚴懲,2,594144,0.00032399,96.24789003
23804,寶玉,2,594146,0.00032399,96.24821401
23805,寶島銀行,2,594148,0.00032399,96.24853800
23806,懺悔,2,594150,0.00032399,96.24886199
23807,攔阻,2,594152,0.00032399,96.24918598
23808,爐灶,2,594154,0.00032399,96.24950997
23809,礦,2,594156,0.00032399,96.24983396
23810,礦山,2,594158,0.00032399,96.25015794
23811,礦物,2,594160,0.00032399,96.25048193
23812,礦物質,2,594162,0.00032399,96.25080592
23813,礦質水,2,594164,0.00032399,96.25112991
23814,籌備處長,2,594166,0.00032399,96.25145390
23815,籌畫,2,594168,0.00032399,96.25177789
23816,籌集,2,594170,0.00032399,96.25210187
23817,籃下,2,594172,0.00032399,96.25242586
23818,籃板王,2,594174,0.00032399,96.25274985
23819,籃球場,2,594176,0.00032399,96.25307384
23820,繼位者,2,594178,0.00032399,96.25339783
23821,艦身,2,594180,0.00032399,96.25372182
23822,艦體,2,594182,0.00032399,96.25404581
23823,蘑菇,2,594184,0.00032399,96.25436979
23824,蘑菇湯,2,594186,0.00032399,96.25469378
23825,蘆洲,2,594188,0.00032399,96.25501777
23826,蘆葦,2,594190,0.00032399,96.25534176
23827,蘇利文,2,594192,0.00032399,96.25566575
23828,蘇炎城,2,594194,0.00032399,96.25598974
23829,蘇建和,2,594196,0.00032399,96.25631372
23830,蘇起,2,594198,0.00032399,96.25663771
23831,蘇富比公司,2,594200,0.00032399,96.25696170
23832,蘇澳鎮,2,594202,0.00032399,96.25728569
23833,蘇聯共和國,2,594204,0.00032399,96.25760968
23834,蘊藏,2,594206,0.00032399,96.25793367
23835,蘊釀,2,594208,0.00032399,96.25825765
23836,蠕動,2,594210,0.00032399,96.25858164
23837,覺察,2,594212,0.00032399,96.25890563
23838,觸及,2,594214,0.00032399,96.25922962
23839,觸底,2,594216,0.00032399,96.25955361
23840,觸動,2,594218,0.00032399,96.25987760
23841,觸發,2,594220,0.00032399,96.26020159
23842,議事廳,2,594222,0.00032399,96.26052557
23843,譬喻,2,594224,0.00032399,96.26084956
23844,警車,2,594226,0.00032399,96.26117355
23845,警官,2,594228,0.00032399,96.26149754
23846,警所,2,594230,0.00032399,96.26182153
23847,警界,2,594232,0.00032399,96.26214552
23848,警備總司令,2,594234,0.00032399,96.26246950
23849,贏面,2,594236,0.00032399,96.26279349
23850,躁,2,594238,0.00032399,96.26311748
23851,釋股,2,594240,0.00032399,96.26344147
23852,釋迦牟尼,2,594242,0.00032399,96.26376546
23853,闡釋,2,594244,0.00032399,96.26408945
23854,飄揚,2,594246,0.00032399,96.26441344
23855,飄渺,2,594248,0.00032399,96.26473742
23856,飄飄然,2,594250,0.00032399,96.26506141
23857,騰空,2,594252,0.00032399,96.26538540
23858,鹹魚,2,594254,0.00032399,96.26570939
23859,鹹魚翻身,2,594256,0.00032399,96.26603338
23860,麵皮,2,594258,0.00032399,96.26635737
23861,麵糰,2,594260,0.00032399,96.26668135
23862,黨大會,2,594262,0.00032399,96.26700534
23863,黨資事業,2,594264,0.00032399,96.26732933
23864,黨團會,2,594266,0.00032399,96.26765332
23865,懾人,2,594268,0.00032399,96.26797731
23866,攝角,2,594270,0.00032399,96.26830130
23867,攝政王,2,594272,0.00032399,96.26862528
23868,攝影分離,2,594274,0.00032399,96.26894927
23869,攝影系,2,594276,0.00032399,96.26927326
23870,攝影業者,2,594278,0.00032399,96.26959725
23871,攜手合作,2,594280,0.00032399,96.26992124
23872,欄杆,2,594282,0.00032399,96.27024523
23873,殲滅,2,594284,0.00032399,96.27056922
23874,灌輸,2,594286,0.00032399,96.27089320
23875,籐,2,594288,0.00032399,96.27121719
23876,纏身,2,594290,0.00032399,96.27154118
23877,纏訟,2,594292,0.00032399,96.27186517
23878,蘭,2,594294,0.00032399,96.27218916
23879,蘭陽平原,2,594296,0.00032399,96.27251315
23880,蘭薰,2,594298,0.00032399,96.27283713
23881,護送,2,594300,0.00032399,96.27316112
23882,護理站,2,594302,0.00032399,96.27348511
23883,護照,2,594304,0.00032399,96.27380910
23884,護墊,2,594306,0.00032399,96.27413309
23885,躍躍欲試,2,594308,0.00032399,96.27445708
23886,轟,2,594310,0.00032399,96.27478106
23887,辯,2,594312,0.00032399,96.27510505
23888,辯證,2,594314,0.00032399,96.27542904
23889,辯護律師,2,594316,0.00032399,96.27575303
23890,鐵刀木,2,594318,0.00032399,96.27607702
23891,鐵桶,2,594320,0.00032399,96.27640101
23892,鐵窗,2,594322,0.00032399,96.27672500
23893,鐵絲,2,594324,0.00032399,96.27704898
23894,鐵路地下化,2,594326,0.00032399,96.27737297
23895,鐵道,2,594328,0.00032399,96.27769696
23896,鐵輪溫泉區,2,594330,0.00032399,96.27802095
23897,鐵劑,2,594332,0.00032399,96.27834494
23898,鐵籃,2,594334,0.00032399,96.27866893
23899,霸主,2,594336,0.00032399,96.27899291
23900,露西,2,594338,0.00032399,96.27931690
23901,露面,2,594340,0.00032399,96.27964089
23902,露珠,2,594342,0.00032399,96.27996488
23903,顧不得,2,594344,0.00032399,96.28028887
23904,顧立明,2,594346,0.00032399,96.28061286
23905,顧盼,2,594348,0.00032399,96.28093684
23906,驅車,2,594350,0.00032399,96.28126083
23907,驅使,2,594352,0.00032399,96.28158482
23908,驅除,2,594354,0.00032399,96.28190881
23909,驅逐艦,2,594356,0.00032399,96.28223280
23910,驅鳥,2,594358,0.00032399,96.28255679
23911,魔法風雲會,2,594360,0.00032399,96.28288078
23912,魔法師,2,594362,0.00032399,96.28320476
23913,魔宮戰士,2,594364,0.00032399,96.28352875
23914,魔鬼命令,2,594366,0.00032399,96.28385274
23915,魔術內衣,2,594368,0.00032399,96.28417673
23916,黯,2,594370,0.00032399,96.28450072
23917,黯淡,2,594372,0.00032399,96.28482471
23918,黯然,2,594374,0.00032399,96.28514869
23919,黯然失色,2,594376,0.00032399,96.28547268
23920,囊,2,594378,0.00032399,96.28579667
23921,攤,2,594380,0.00032399,96.28612066
23922,攤子,2,594382,0.00032399,96.28644465
23923,攤提,2,594384,0.00032399,96.28676864
23924,攤開,2,594386,0.00032399,96.28709262
23925,攤攤手,2,594388,0.00032399,96.28741661
23926,權位,2,594390,0.00032399,96.28774060
23927,權責相符,2,594392,0.00032399,96.28806459
23928,歡欣,2,594394,0.00032399,96.28838858
23929,歡暢,2,594396,0.00032399,96.28871257
23930,歡聲雷動,2,594398,0.00032399,96.28903656
23931,灑上,2,594400,0.00032399,96.28936054
23932,疊架,2,594402,0.00032399,96.28968453
23933,癮君子,2,594404,0.00032399,96.29000852
23934,籠統,2,594406,0.00032399,96.29033251
23935,聽到,2,594408,0.00032399,96.29065650
23936,聽候,2,594410,0.00032399,96.29098049
23937,聽課,2,594412,0.00032399,96.29130447
23938,聽覺,2,594414,0.00032399,96.29162846
23939,襲來,2,594416,0.00032399,96.29195245
23940,襲捲,2,594418,0.00032399,96.29227644
23941,讀物,2,594420,0.00032399,96.29260043
23942,讀書會,2,594422,0.00032399,96.29292442
23943,讀訊,2,594424,0.00032399,96.29324841
23944,贖回,2,594426,0.00032399,96.29357239
23945,贖金,2,594428,0.00032399,96.29389638
23946,鑄造業,2,594430,0.00032399,96.29422037
23947,鑑別,2,594432,0.00032399,96.29454436
23948,鑑定報告,2,594434,0.00032399,96.29486835
23949,鬚毛,2,594436,0.00032399,96.29519234
23950,戀,2,594438,0.00032399,96.29551632
23951,戀人,2,594440,0.00032399,96.29584031
23952,戀棧,2,594442,0.00032399,96.29616430
23953,攪,2,594444,0.00032399,96.29648829
23954,竊取,2,594446,0.00032399,96.29681228
23955,竊盜險,2,594448,0.00032399,96.29713627
23956,竊賊,2,594450,0.00032399,96.29746025
23957,纖維質,2,594452,0.00032399,96.29778424
23958,蘿絲特,2,594454,0.00032399,96.29810823
23959,蠱惑,2,594456,0.00032399,96.29843222
23960,變化球,2,594458,0.00032399,96.29875621
23961,變局,2,594460,0.00032399,96.29908020
23962,變身,2,594462,0.00032399,96.29940419
23963,變為,2,594464,0.00032399,96.29972817
23964,變相,2,594466,0.00032399,96.30005216
23965,變通,2,594468,0.00032399,96.30037615
23966,變調,2,594470,0.00032399,96.30070014
23967,顯出,2,594472,0.00032399,96.30102413
23968,顯影盆,2,594474,0.00032399,96.30134812
23969,顯耀,2,594476,0.00032399,96.30167210
23970,驚世駭俗,2,594478,0.00032399,96.30199609
23971,驚呼,2,594480,0.00032399,96.30232008
23972,驚悚,2,594482,0.00032399,96.30264407
23973,驚覺,2,594484,0.00032399,96.30296806
23974,體育委員會,2,594486,0.00032399,96.30329205
23975,體委會,2,594488,0.00032399,96.30361603
23976,體面,2,594490,0.00032399,96.30394002
23977,體弱,2,594492,0.00032399,96.30426401
23978,體裁,2,594494,0.00032399,96.30458800
23979,體貼入微,2,594496,0.00032399,96.30491199
23980,體壇,2,594498,0.00032399,96.30523598
23981,罐裝,2,594500,0.00032399,96.30555997
23982,讓法,2,594502,0.00032399,96.30588395
23983,靈丹,2,594504,0.00032399,96.30620794
23984,靈活性,2,594506,0.00032399,96.30653193
23985,靈活度,2,594508,0.00032399,96.30685592
23986,靈動,2,594510,0.00032399,96.30717991
23987,驟減,2,594512,0.00032399,96.30750390
23988,驟然,2,594514,0.00032399,96.30782788
23989,鬢,2,594516,0.00032399,96.30815187
23990,鹽工,2,594518,0.00032399,96.30847586
23991,鹽分,2,594520,0.00032399,96.30879985
23992,鹽民,2,594522,0.00032399,96.30912384
23993,鹽柱,2,594524,0.00032399,96.30944783
23994,鹽場,2,594526,0.00032399,96.30977181
23995,鹽業,2,594528,0.00032399,96.31009580
23996,灣,2,594530,0.00032399,96.31041979
23997,灣裡地區,2,594532,0.00032399,96.31074378
23998,觀日大地,2,594534,0.00032399,96.31106777
23999,觀念性,2,594536,0.00032399,96.31139176
24000,觀音,2,594538,0.00032399,96.31171575
24001,觀音鄉,2,594540,0.00032399,96.31203973
24002,觀察家,2,594542,0.00032399,96.31236372
24003,觀賞者,2,594544,0.00032399,96.31268771
24004,觀瞻,2,594546,0.00032399,96.31301170
24005,鑰匙卡,2,594548,0.00032399,96.31333569
24006,顱骨,2,594550,0.00032399,96.31365968
24007,髖,2,594552,0.00032399,96.31398366
24008,鬣狗,2,594554,0.00032399,96.31430765
24009,讚美詩,2,594556,0.00032399,96.31463164
24010,讚許,2,594558,0.00032399,96.31495563
24011,讚頌,2,594560,0.00032399,96.31527962
24012,讚歎,2,594562,0.00032399,96.31560361
24013,鑽進,2,594564,0.00032399,96.31592759
24014,鱷魚蛋,2,594566,0.00032399,96.31625158
24015,鬱,2,594568,0.00032399,96.31657557
24016,籲,2,594570,0.00032399,96.31689956
24017,扺,2,594572,0.00032399,96.31722355
24018,芮內聖斯公司,2,594574,0.00032399,96.31754754
24019,芮氏地震規模,2,594576,0.00032399,96.31787153
24020,芮納斯,2,594578,0.00032399,96.31819551
24021,芡粉,2,594580,0.00032399,96.31851950
24022,邰智源,2,594582,0.00032399,96.31884349
24023,涂德錡,2,594584,0.00032399,96.31916748
24024,紓解,2,594586,0.00032399,96.31949147
24025,茼蒿,2,594588,0.00032399,96.31981546
24026,据,2,594590,0.00032399,96.32013944
24027,焗,2,594592,0.00032399,96.32046343
24028,粘連,2,594594,0.00032399,96.32078742
24029,粘嫦鈺,2,594596,0.00032399,96.32111141
24030,袪,2,594598,0.00032399,96.32143540
24031,焢,2,594600,0.00032399,96.32175939
24032,羡慕,2,594602,0.00032399,96.32208338
24033,鈦,2,594604,0.00032399,96.32240736
24034,靳萍萍,2,594606,0.00032399,96.32273135
24035,榖,2,594608,0.00032399,96.32305534
24036,噁心,2,594610,0.00032399,96.32337933
24037,醍醐,2,594612,0.00032399,96.32370332
24038,鍺,2,594614,0.00032399,96.32402731
24039,瀦留,2,594616,0.00032399,96.32435129
24040,謾罵,2,594618,0.00032399,96.32467528
24041,蹧蹋,2,594620,0.00032399,96.32499927
24042,鎩羽而歸,2,594622,0.00032399,96.32532326
24043,飆車族,2,594624,0.00032399,96.32564725
24044,裏面,2,594626,0.00032399,96.32597124
24045,恒生指數,2,594628,0.00032399,96.32629522
24046,恒溫,2,594630,0.00032399,96.32661921
24047,�w,2,594632,0.00032399,96.32694320
24048,�茼�,1,594633,0.00016199,96.32710520
24049,�菑膜籈Q會,1,594634,0.00016199,96.32726719
24050,�菑膠`,1,594635,0.00016199,96.32742918
24051,��,1,594636,0.00016199,96.32759118
24052,��,1,594637,0.00016199,96.32775317
24053,一一二七美國空軍行動小組,1,594638,0.00016199,96.32791517
24054,一大步,1,594639,0.00016199,96.32807716
24055,一大堆,1,594640,0.00016199,96.32823916
24056,一己之力,1,594641,0.00016199,96.32840115
24057,一不小心,1,594642,0.00016199,96.32856314
24058,一不留神,1,594643,0.00016199,96.32872514
24059,一之鄉,1,594644,0.00016199,96.32888713
24060,一太郎,1,594645,0.00016199,96.32904913
24061,一心,1,594646,0.00016199,96.32921112
24062,一手包,1,594647,0.00016199,96.32937311
24063,一片片,1,594648,0.00016199,96.32953511
24064,一片空白,1,594649,0.00016199,96.32969710
24065,一去不回,1,594650,0.00016199,96.32985910
24066,一去不返,1,594651,0.00016199,96.33002109
24067,一打,1,594652,0.00016199,96.33018309
24068,一休和尚,1,594653,0.00016199,96.33034508
24069,一份子,1,594654,0.00016199,96.33050707
24070,一字陣,1,594655,0.00016199,96.33066907
24071,一年一度,1,594656,0.00016199,96.33083106
24072,一次變電所,1,594657,0.00016199,96.33099306
24073,一江春水向東流,1,594658,0.00016199,96.33115505
24074,一但,1,594659,0.00016199,96.33131705
24075,一技之長,1,594660,0.00016199,96.33147904
24076,一把罩,1,594661,0.00016199,96.33164103
24077,一肚子,1,594662,0.00016199,96.33180303
24078,一見如故,1,594663,0.00016199,96.33196502
24079,一角,1,594664,0.00016199,96.33212702
24080,一言不發,1,594665,0.00016199,96.33228901
24081,一事無成,1,594666,0.00016199,96.33245100
24082,一來,1,594667,0.00016199,96.33261300
24083,一呼百諾,1,594668,0.00016199,96.33277499
24084,一周,1,594669,0.00016199,96.33293699
24085,一命嗚呼,1,594670,0.00016199,96.33309898
24086,一延再延,1,594671,0.00016199,96.33326098
24087,一往直前,1,594672,0.00016199,96.33342297
24088,一念之間,1,594673,0.00016199,96.33358496
24089,一招半式,1,594674,0.00016199,96.33374696
24090,一拍即合,1,594675,0.00016199,96.33390895
24091,一抱,1,594676,0.00016199,96.33407095
24092,一枝獨秀,1,594677,0.00016199,96.33423294
24093,一知半解,1,594678,0.00016199,96.33439494
24094,一肩扛,1,594679,0.00016199,96.33455693
24095,一門,1,594680,0.00016199,96.33471892
24096,一柱擎天,1,594681,0.00016199,96.33488092
24097,一派,1,594682,0.00016199,96.33504291
24098,一炮而紅,1,594683,0.00016199,96.33520491
24099,一盆盆,1,594684,0.00016199,96.33536690
24100,一個好人,1,594685,0.00016199,96.33552889
24101,一家之主,1,594686,0.00016199,96.33569089
24102,一家家,1,594687,0.00016199,96.33585288
24103,一展所長,1,594688,0.00016199,96.33601488
24104,一展長才,1,594689,0.00016199,96.33617687
24105,一座座,1,594690,0.00016199,96.33633887
24106,一扇扇,1,594691,0.00016199,96.33650086
24107,一晃眼,1,594692,0.00016199,96.33666285
24108,一根扁擔,1,594693,0.00016199,96.33682485
24109,一眨眼,1,594694,0.00016199,96.33698684
24110,一級方程式賽車,1,594695,0.00016199,96.33714884
24111,一級主管,1,594696,0.00016199,96.33731083
24112,一級棒,1,594697,0.00016199,96.33747283
24113,一般觀察名單,1,594698,0.00016199,96.33763482
24114,一針見血,1,594699,0.00016199,96.33779681
24115,一陣兒,1,594700,0.00016199,96.33795881
24116,一陣陣,1,594701,0.00016199,96.33812080
24117,一乾二淨,1,594702,0.00016199,96.33828280
24118,一條簡單的道路,1,594703,0.00016199,96.33844479
24119,一清專案,1,594704,0.00016199,96.33860678
24120,一瓶瓶,1,594705,0.00016199,96.33876878
24121,一粒粒,1,594706,0.00016199,96.33893077
24122,一貫作業,1,594707,0.00016199,96.33909277
24123,一貫性,1,594708,0.00016199,96.33925476
24124,一部份,1,594709,0.00016199,96.33941676
