單字	序號	部首	筆劃	頻次	頻率	累積頻次	累積頻率	見檔次	見檔率
滴	1657		14	40	0.006036%	617336	95.45%	31	12.55%
氛	1671		8	39	0.005885%	617375	95.54%	31	12.55%
姿	1713		9	37	0.005583%	617412	95.78%	31	12.55%
稍	1738		12	36	0.005432%	617448	95.92%	31	12.55%
脈	1740		10	36	0.005432%	617484	95.93%	31	12.55%
臥	1741		8	36	0.005432%	617520	95.93%	31	12.55%
耐	1760		9	35	0.005281%	617555	96.03%	31	12.55%
您	1016		11	103	0.01554%	617658	89.03%	30	12.15%
雕	1187		16	80	0.01207%	617738	91.37%	30	12.15%
泉	1193		9	79	0.01192%	617817	91.44%	30	12.15%
佛	1198		7	78	0.01177%	617895	91.50%	30	12.15%
謝	1221		17	76	0.01147%	617971	91.77%	30	12.15%
哲	1297		10	68	0.01026%	618039	92.59%	30	12.15%
犯	1356		5	63	0.009507%	618102	93.18%	30	12.15%
辭	1395		19	60	0.009054%	618162	93.54%	30	12.15%
患	1406		11	58	0.008752%	618220	93.63%	30	12.15%
籌	1450		20	54	0.008148%	618274	94.01%	30	12.15%
肥	1452		8	54	0.008148%	618328	94.02%	30	12.15%
疲	1476		10	52	0.007847%	618380	94.21%	30	12.15%
遙	1517		13	49	0.007394%	618429	94.53%	30	12.15%
脖	1578		11	44	0.00664%	618473	94.95%	30	12.15%
縱	1641		17	41	0.006187%	618514	95.36%	30	12.15%
掃	1688		11	38	0.005734%	618552	95.64%	30	12.15%
割	1708		12	37	0.005583%	618589	95.75%	30	12.15%
厭	1709		14	37	0.005583%	618626	95.76%	30	12.15%
渴	1719		12	37	0.005583%	618663	95.81%	30	12.15%
暢	1802		14	33	0.00498%	618696	96.25%	30	12.15%
灣	762		25	164	0.02475%	618860	84.08%	29	11.74%
橋	1012		16	104	0.01569%	618964	88.97%	29	11.74%
葯	1097		13	92	0.01388%	619056	90.22%	29	11.74%
牧	1105		8	91	0.01373%	619147	90.33%	29	11.74%
岩	1365		8	62	0.009356%	619209	93.26%	29	11.74%
洪	1367		9	62	0.009356%	619271	93.28%	29	11.74%
杯	1375		8	61	0.009205%	619332	93.35%	29	11.74%
鋼	1436		16	56	0.00845%	619388	93.89%	29	11.74%
陶	1437		10	56	0.00845%	619444	93.90%	29	11.74%
稅	1478		12	52	0.007847%	619496	94.23%	29	11.74%
郁	1503		8	50	0.007545%	619546	94.42%	29	11.74%
罵	1515		15	49	0.007394%	619595	94.51%	29	11.74%
樸	1561		16	45	0.00679%	619640	94.84%	29	11.74%
乘	1585		10	43	0.006489%	619683	95.00%	29	11.74%
譽	1607		21	43	0.006489%	619726	95.14%	29	11.74%
躺	1609		15	43	0.006489%	619769	95.15%	29	11.74%
阻	1612		7	43	0.006489%	619812	95.17%	29	11.74%
咬	1617		9	42	0.006338%	619854	95.20%	29	11.74%
茫	1627		10	42	0.006338%	619896	95.27%	29	11.74%
虎	1628		8	42	0.006338%	619938	95.27%	29	11.74%
摩	1635		15	41	0.006187%	619979	95.32%	29	11.74%
滑	1672		13	39	0.005885%	620018	95.54%	29	11.74%
燃	1695		16	38	0.005734%	620056	95.68%	29	11.74%
誘	1704		14	38	0.005734%	620094	95.73%	29	11.74%
忠	1753		8	35	0.005281%	620129	96.00%	29	11.74%
牲	1757		9	35	0.005281%	620164	96.02%	29	11.74%
詳	1835		13	32	0.004829%	620196	96.41%	29	11.74%
宋	955		7	111	0.01675%	620307	88.04%	28	11.34%
雷	1212		13	77	0.01162%	620384	91.67%	28	11.34%
池	1238		6	74	0.01117%	620458	91.96%	28	11.34%
拜	1323		9	66	0.009959%	620524	92.86%	28	11.34%
仙	1348		5	63	0.009507%	620587	93.10%	28	11.34%
塵	1362		14	62	0.009356%	620649	93.23%	28	11.34%
棵	1407		12	58	0.008752%	620707	93.64%	28	11.34%
皇	1444		9	55	0.008299%	620762	93.96%	28	11.34%
妹	1447		8	54	0.008148%	620816	93.98%	28	11.34%
搶	1460		13	53	0.007998%	620869	94.09%	28	11.34%
唐	1520		10	48	0.007243%	620917	94.55%	28	11.34%
壇	1522		16	48	0.007243%	620965	94.56%	28	11.34%
恢	1523		9	48	0.007243%	621013	94.57%	28	11.34%
礙	1563		19	45	0.00679%	621058	94.85%	28	11.34%
瓜	1575		5	44	0.00664%	621102	94.93%	28	11.34%
朗	1596		10	43	0.006489%	621145	95.07%	28	11.34%
悅	1621		10	42	0.006338%	621187	95.23%	28	11.34%
拖	1623		8	42	0.006338%	621229	95.24%	28	11.34%
潑	1658		15	40	0.006036%	621269	95.46%	28	11.34%
裂	1664		12	40	0.006036%	621309	95.49%	28	11.34%
垂	1668		9	39	0.005885%	621348	95.52%	28	11.34%
撒	1690		15	38	0.005734%	621386	95.65%	28	11.34%
摘	1716		14	37	0.005583%	621423	95.79%	28	11.34%
幼	1750		5	35	0.005281%	621458	95.98%	28	11.34%
披	1770		8	34	0.005131%	621492	96.08%	28	11.34%
耀	1779		20	34	0.005131%	621526	96.13%	28	11.34%
返	1784		7	34	0.005131%	621560	96.16%	28	11.34%
振	1822		10	32	0.004829%	621592	96.34%	28	11.34%
牽	1828		11	32	0.004829%	621624	96.37%	28	11.34%
拼	1851		9	31	0.004678%	621655	96.48%	28	11.34%
督	853		13	136	0.02052%	621791	86.16%	27	10.93%
賽	974		17	109	0.01645%	621900	88.36%	27	10.93%
島	1169		10	81	0.01222%	621981	91.15%	27	10.93%
徒	1274		10	70	0.01056%	622051	92.35%	27	10.93%
胞	1301		9	68	0.01026%	622119	92.63%	27	10.93%
賓	1434		14	56	0.00845%	622175	93.87%	27	10.93%
蘭	1482		21	52	0.007847%	622227	94.26%	27	10.93%
敏	1511		11	49	0.007394%	622276	94.48%	27	10.93%
毒	1527		9	48	0.007243%	622324	94.60%	27	10.93%
詢	1533		13	48	0.007243%	622372	94.64%	27	10.93%
倆	1567		10	44	0.00664%	622416	94.88%	27	10.93%
涵	1573		11	44	0.00664%	622460	94.92%	27	10.93%
扶	1593		7	43	0.006489%	622503	95.05%	27	10.93%
玻	1601		9	43	0.006489%	622546	95.10%	27	10.93%
絡	1604		12	43	0.006489%	622589	95.12%	27	10.93%
寄	1652		11	40	0.006036%	622629	95.42%	27	10.93%
瘦	1676		14	39	0.005885%	622668	95.57%	27	10.93%
盆	1677		9	39	0.005885%	622707	95.57%	27	10.93%
頻	1682		16	39	0.005885%	622746	95.60%	27	10.93%
插	1689		12	38	0.005734%	622784	95.64%	27	10.93%
躲	1743		13	36	0.005432%	622820	95.94%	27	10.93%
碼	1758		15	35	0.005281%	622855	96.02%	27	10.93%
縫	1759		17	35	0.005281%	622890	96.03%	27	10.93%
擾	1771		18	34	0.005131%	622924	96.09%	27	10.93%
艷	1781		24	34	0.005131%	622958	96.14%	27	10.93%
逝	1785		10	34	0.005131%	622992	96.16%	27	10.93%
夕	1792		3	33	0.00498%	623025	96.20%	27	10.93%
夾	1793		7	33	0.00498%	623058	96.20%	27	10.93%
捧	1798		11	33	0.00498%	623091	96.23%	27	10.93%
遵	1815		15	33	0.00498%	623124	96.31%	27	10.93%
滲	1857		14	31	0.004678%	623155	96.51%	27	10.93%
衷	1866		10	31	0.004678%	623186	96.55%	27	10.93%
碑	963		13	110	0.0166%	623296	88.18%	26	10.53%
奶	975		5	108	0.0163%	623404	88.37%	26	10.53%
阿	1075		7	95	0.01434%	623499	89.91%	26	10.53%
晶	1192		12	79	0.01192%	623578	91.43%	26	10.53%
尼	1256		5	72	0.01086%	623650	92.16%	26	10.53%
槍	1325		14	66	0.009959%	623716	92.88%	26	10.53%
吳	1329		7	65	0.009808%	623781	92.92%	26	10.53%
狗	1357		8	63	0.009507%	623844	93.19%	26	10.53%
鋒	1381		15	61	0.009205%	623905	93.41%	26	10.53%
豆	1454		7	54	0.008148%	623959	94.04%	26	10.53%
邁	1468		16	53	0.007998%	624012	94.15%	26	10.53%
簽	1514		19	49	0.007394%	624061	94.50%	26	10.53%
腐	1579		14	44	0.00664%	624105	94.96%	26	10.53%
冠	1587		9	43	0.006489%	624148	95.01%	26	10.53%
璃	1602		15	43	0.006489%	624191	95.11%	26	10.53%
償	1614		17	42	0.006338%	624233	95.19%	26	10.53%
奉	1631		8	41	0.006187%	624274	95.29%	26	10.53%
蓄	1642		14	41	0.006187%	624315	95.36%	26	10.53%
聖	1663		13	40	0.006036%	624355	95.49%	26	10.53%
拔	1669		8	39	0.005885%	624394	95.52%	26	10.53%
甲	1674		5	39	0.005885%	624433	95.55%	26	10.53%
瘋	1675		14	39	0.005885%	624472	95.56%	26	10.53%
枯	1693		9	38	0.005734%	624510	95.66%	26	10.53%
綿	1700		14	38	0.005734%	624548	95.70%	26	10.53%
騎	1705		18	38	0.005734%	624586	95.73%	26	10.53%
憂	1714		15	37	0.005583%	624623	95.78%	26	10.53%
扣	1715		6	37	0.005583%	624660	95.79%	26	10.53%
顫	1724		22	37	0.005583%	624697	95.84%	26	10.53%
慰	1729		15	36	0.005432%	624733	95.87%	26	10.53%
撫	1730		15	36	0.005432%	624769	95.87%	26	10.53%
估	1745		7	35	0.005281%	624804	95.95%	26	10.53%
宿	1749		11	35	0.005281%	624839	95.97%	26	10.53%
申	1775		5	34	0.005131%	624873	96.11%	26	10.53%
窩	1778		14	34	0.005131%	624907	96.12%	26	10.53%
刷	1790		8	33	0.00498%	624940	96.19%	26	10.53%
賴	1814		16	33	0.00498%	624973	96.31%	26	10.53%
貢	1838		10	32	0.004829%	625005	96.42%	26	10.53%
悟	1848		10	31	0.004678%	625036	96.47%	26	10.53%
搏	1854		13	31	0.004678%	625067	96.50%	26	10.53%
旦	1893		5	29	0.004376%	625096	96.67%	26	10.53%
逼	1904		12	29	0.004376%	625125	96.72%	26	10.53%
貸	677		12	192	0.02897%	625317	81.83%	25	10.12%
黎	776		15	161	0.02429%	625478	84.43%	25	10.12%
攝	875		21	130	0.01962%	625608	86.60%	25	10.12%
烏	1069		10	96	0.01449%	625704	89.83%	25	10.12%
慎	1108		13	90	0.01358%	625794	90.37%	25	10.12%
魯	1396		15	60	0.009054%	625854	93.55%	25	10.12%
殖	1418		12	57	0.008601%	625911	93.74%	25	10.12%
瓦	1512		5	49	0.007394%	625960	94.49%	25	10.12%
抒	1570		7	44	0.00664%	626004	94.90%	25	10.12%
勒	1588		11	43	0.006489%	626047	95.02%	25	10.12%
掙	1653		11	40	0.006036%	626087	95.43%	25	10.12%
幕	1685		14	38	0.005734%	626125	95.62%	25	10.12%
抖	1687		7	38	0.005734%	626163	95.63%	25	10.12%
歪	1736		9	36	0.005432%	626199	95.90%	25	10.12%
籍	1739		20	36	0.005432%	626235	95.92%	25	10.12%
削	1747		9	35	0.005281%	626270	95.96%	25	10.12%
惱	1767		12	34	0.005131%	626304	96.07%	25	10.12%
慘	1768		14	34	0.005131%	626338	96.07%	25	10.12%
扔	1769		5	34	0.005131%	626372	96.08%	25	10.12%
辯	1783		21	34	0.005131%	626406	96.15%	25	10.12%
抹	1797		8	33	0.00498%	626439	96.22%	25	10.12%
淺	1806		11	33	0.00498%	626472	96.27%	25	10.12%
衰	1812		10	33	0.00498%	626505	96.30%	25	10.12%
賦	1839		15	32	0.004829%	626537	96.43%	25	10.12%
截	1849		14	31	0.004678%	626568	96.47%	25	10.12%
謀	1883		16	30	0.004527%	626598	96.63%	25	10.12%
傲	1887		13	29	0.004376%	626627	96.65%	25	10.12%
贊	1903		19	29	0.004376%	626656	96.72%	25	10.12%
劣	1910		6	28	0.004225%	626684	96.75%	25	10.12%
裹	1926		14	28	0.004225%	626712	96.82%	25	10.12%
鎖	1930		18	28	0.004225%	626740	96.83%	25	10.12%
堪	1970		12	26	0.003923%	626766	97.00%	25	10.12%
砍	907		9	123	0.01856%	626889	87.21%	24	9.72%
呵	1153		8	82	0.01237%	626971	90.96%	24	9.72%
侵	1222		9	75	0.01132%	627046	91.78%	24	9.72%
錦	1283		16	70	0.01056%	627116	92.45%	24	9.72%
蕭	1369		16	62	0.009356%	627178	93.30%	24	9.72%
麥	1372		11	62	0.009356%	627240	93.33%	24	9.72%
糖	1421		16	57	0.008601%	627297	93.76%	24	9.72%
惠	1430		12	56	0.00845%	627353	93.84%	24	9.72%
伊	1446		6	54	0.008148%	627407	93.97%	24	9.72%
糾	1479		8	52	0.007847%	627459	94.24%	24	9.72%
臂	1480		17	52	0.007847%	627511	94.25%	24	9.72%
嘛	1496		14	50	0.007545%	627561	94.37%	24	9.72%
繪	1531		19	48	0.007243%	627609	94.63%	24	9.72%
頁	1536		9	48	0.007243%	627657	94.66%	24	9.72%
君	1616		7	42	0.006338%	627699	95.20%	24	9.72%
恩	1633		10	41	0.006187%	627740	95.31%	24	9.72%
慌	1686		13	38	0.005734%	627778	95.62%	24	9.72%
擦	1691		17	38	0.005734%	627816	95.65%	24	9.72%
秩	1698		10	38	0.005734%	627854	95.69%	24	9.72%
嘗	1711		14	37	0.005583%	627891	95.77%	24	9.72%
敵	1731		15	36	0.005432%	627927	95.88%	24	9.72%
征	1751		8	35	0.005281%	627962	95.98%	24	9.72%
斤	1754		4	35	0.005281%	627997	96.00%	24	9.72%
斗	1773		4	34	0.005131%	628031	96.10%	24	9.72%
祝	1777		9	34	0.005131%	628065	96.12%	24	9.72%
聳	1780		17	34	0.005131%	628099	96.14%	24	9.72%
灌	1808		21	33	0.00498%	628132	96.28%	24	9.72%
箱	1809		15	33	0.00498%	628165	96.28%	24	9.72%
盼	1831		9	32	0.004829%	628197	96.39%	24	9.72%
纏	1862		21	31	0.004678%	628228	96.53%	24	9.72%
斥	1873		5	30	0.004527%	628258	96.59%	24	9.72%
窄	1897		10	29	0.004376%	628287	96.69%	24	9.72%
頑	1962		13	27	0.004074%	628314	96.96%	24	9.72%
彼	1976		8	26	0.003923%	628340	97.02%	24	9.72%
禍	2015		13	25	0.003772%	628365	97.17%	24	9.72%
浴	896		10	125	0.01886%	628490	87.00%	23	9.31%
貿	918		12	118	0.01781%	628608	87.41%	23	9.31%
荷	1231		11	75	0.01132%	628683	91.88%	23	9.31%
余	1269		7	70	0.01056%	628753	92.30%	23	9.31%
姐	1289		8	69	0.01041%	628822	92.51%	23	9.31%
羊	1312		6	67	0.01011%	628889	92.75%	23	9.31%
掘	1488		11	51	0.007696%	628940	94.31%	23	9.31%
迪	1516		8	49	0.007394%	628989	94.52%	23	9.31%
鍋	1544		17	47	0.007092%	629036	94.72%	23	9.31%
厲	1568		15	44	0.00664%	629080	94.89%	23	9.31%
虧	1580		17	44	0.00664%	629124	94.96%	23	9.31%
扇	1592		10	43	0.006489%	629167	95.04%	23	9.31%
添	1598		11	43	0.006489%	629210	95.08%	23	9.31%
剝	1615		10	42	0.006338%	629252	95.19%	23	9.31%
宮	1632		10	41	0.006187%	629293	95.30%	23	9.31%
碗	1639		13	41	0.006187%	629334	95.34%	23	9.31%
吉	1647		6	40	0.006036%	629374	95.39%	23	9.31%
製	1679		14	39	0.005885%	629413	95.58%	23	9.31%
紫	1699		12	38	0.005734%	629451	95.70%	23	9.31%
裁	1703		12	38	0.005734%	629489	95.72%	23	9.31%
昨	1732		9	36	0.005432%	629525	95.88%	23	9.31%
采	1744		8	36	0.005432%	629561	95.95%	23	9.31%
徐	1752		10	35	0.005281%	629596	95.99%	23	9.31%
噴	1764		15	34	0.005131%	629630	96.05%	23	9.31%
痕	1776		11	34	0.005131%	629664	96.11%	23	9.31%
斑	1799		12	33	0.00498%	629697	96.23%	23	9.31%
渠	1807		12	33	0.00498%	629730	96.27%	23	9.31%
譯	1813		20	33	0.00498%	629763	96.30%	23	9.31%
頌	1818		13	33	0.00498%	629796	96.33%	23	9.31%
盲	1830		8	32	0.004829%	629828	96.38%	23	9.31%
妥	1844		7	31	0.004678%	629859	96.45%	23	9.31%
宇	1846		6	31	0.004678%	629890	96.46%	23	9.31%
皆	1877		9	30	0.004527%	629920	96.60%	23	9.31%
辨	1884		16	30	0.004527%	629950	96.64%	23	9.31%
悶	1892		12	29	0.004376%	629979	96.67%	23	9.31%
狹	1896		10	29	0.004376%	630008	96.69%	23	9.31%
脊	1923		10	28	0.004225%	630036	96.80%	23	9.31%
慨	1944		12	27	0.004074%	630063	96.89%	23	9.31%
拋	1946		8	27	0.004074%	630090	96.90%	23	9.31%
誕	1995		15	26	0.003923%	630116	97.09%	23	9.31%
齒	1999		15	26	0.003923%	630142	97.11%	23	9.31%
腔	2056		12	24	0.003622%	630166	97.32%	23	9.31%
琴	1132		12	86	0.01298%	630252	90.69%	22	8.91%
蹈	1295		17	69	0.01041%	630321	92.57%	22	8.91%
溪	1326		13	66	0.009959%	630387	92.89%	22	8.91%
丁	1425		2	56	0.00845%	630443	93.80%	22	8.91%
儀	1506		15	49	0.007394%	630492	94.44%	22	8.91%
仁	1538		4	47	0.007092%	630539	94.68%	22	8.91%
餐	1545		16	47	0.007092%	630586	94.73%	22	8.91%
銅	1582		14	44	0.00664%	630630	94.98%	22	8.91%
豬	1608		11	43	0.006489%	630673	95.15%	22	8.91%
覽	1643		21	41	0.006187%	630714	95.37%	22	8.91%
喘	1648		12	40	0.006036%	630754	95.40%	22	8.91%
仔	1683		5	38	0.005734%	630792	95.61%	22	8.91%
坦	1712		8	37	0.005583%	630829	95.77%	22	8.91%
沈	1718		7	37	0.005583%	630866	95.81%	22	8.91%
欠	1734		4	36	0.005432%	630902	95.89%	22	8.91%
允	1746		4	35	0.005281%	630937	95.96%	22	8.91%
攤	1772		22	34	0.005131%	630971	96.09%	22	8.91%
孕	1795		5	33	0.00498%	631004	96.21%	22	8.91%
膀	1811		14	33	0.00498%	631037	96.29%	22	8.91%
吞	1820		7	32	0.004829%	631069	96.34%	22	8.91%
扯	1850		7	31	0.004678%	631100	96.48%	22	8.91%
掏	1852		11	31	0.004678%	631131	96.49%	22	8.91%
邀	1868		16	31	0.004678%	631162	96.56%	22	8.91%
彷	1871		7	30	0.004527%	631192	96.58%	22	8.91%
裙	1882		12	30	0.004527%	631222	96.63%	22	8.91%
駛	1886		15	30	0.004527%	631252	96.64%	22	8.91%
勸	1888		20	29	0.004376%	631281	96.65%	22	8.91%
顛	1909		19	29	0.004376%	631310	96.74%	22	8.91%
酷	1929		14	28	0.004225%	631338	96.83%	22	8.91%
憐	1945		15	27	0.004074%	631365	96.90%	22	8.91%
倘	1965		10	26	0.003923%	631391	96.98%	22	8.91%
愚	2009		13	25	0.003772%	631416	97.15%	22	8.91%
攀	2011		19	25	0.003772%	631441	97.16%	22	8.91%
昂	2040		8	24	0.003622%	631465	97.26%	22	8.91%
驅	2066		21	24	0.003622%	631489	97.36%	22	8.91%
匆	1397		5	59	0.008903%	631548	93.55%	21	8.50%
丹	1445		4	54	0.008148%	631602	93.97%	21	8.50%
湯	1498		12	50	0.007545%	631652	94.38%	21	8.50%
壽	1508		14	49	0.007394%	631701	94.46%	21	8.50%
症	1530		10	48	0.007243%	631749	94.62%	21	8.50%
井	1546		4	46	0.006941%	631795	94.73%	21	8.50%
挖	1571		9	44	0.00664%	631839	94.91%	21	8.50%
膚	1626		15	42	0.006338%	631881	95.26%	21	8.50%
狠	1637		9	41	0.006187%	631922	95.33%	21	8.50%
皺	1638		15	41	0.006187%	631963	95.34%	21	8.50%
爆	1696		19	38	0.005734%	632001	95.68%	21	8.50%
鹽	1706		24	38	0.005734%	632039	95.74%	21	8.50%
剪	1707		11	37	0.005583%	632076	95.74%	21	8.50%
屁	1728		7	36	0.005432%	632112	95.86%	21	8.50%
奧	1794		13	33	0.00498%	632145	96.21%	21	8.50%
川	1796		3	33	0.00498%	632178	96.22%	21	8.50%
旗	1800		14	33	0.00498%	632211	96.24%	21	8.50%
紋	1810		10	33	0.00498%	632244	96.29%	21	8.50%
罰	1833		14	32	0.004829%	632276	96.40%	21	8.50%
倡	1841		10	31	0.004678%	632307	96.44%	21	8.50%
莊	1865		11	31	0.004678%	632338	96.55%	21	8.50%
慕	1872		15	30	0.004527%	632368	96.58%	21	8.50%
浩	1875		10	30	0.004527%	632398	96.59%	21	8.50%
粒	1878		11	30	0.004527%	632428	96.61%	21	8.50%
罷	1879		15	30	0.004527%	632458	96.61%	21	8.50%
耗	1880		10	30	0.004527%	632488	96.62%	21	8.50%
嚇	1890		17	29	0.004376%	632517	96.66%	21	8.50%
扮	1916		7	28	0.004225%	632545	96.77%	21	8.50%
盈	1919		9	28	0.004225%	632573	96.79%	21	8.50%
聊	1922		11	28	0.004225%	632601	96.80%	21	8.50%
魔	1933		21	28	0.004225%	632629	96.85%	21	8.50%
叉	1938		3	27	0.004074%	632656	96.87%	21	8.50%
泡	1985		8	26	0.003923%	632682	97.05%	21	8.50%
熬	1988		15	26	0.003923%	632708	97.07%	21	8.50%
訊	1993		10	26	0.003923%	632734	97.09%	21	8.50%
舌	2020		6	25	0.003772%	632759	97.19%	21	8.50%
喧	2033		12	24	0.003622%	632783	97.24%	21	8.50%
柱	2041		9	24	0.003622%	632807	97.27%	21	8.50%
犧	2045		21	24	0.003622%	632831	97.28%	21	8.50%
械	2076		11	23	0.003471%	632854	97.39%	21	8.50%
湊	2078		12	23	0.003471%	632877	97.40%	21	8.50%
銳	2119		15	22	0.00332%	632899	97.54%	21	8.50%
疏	2136		11	21	0.003169%	632920	97.59%	21	8.50%
爸	953		8	112	0.0169%	633032	88.01%	20	8.10%
援	1003		12	105	0.01584%	633137	88.83%	20	8.10%
薩	1159		18	82	0.01237%	633219	91.03%	20	8.10%
航	1279		10	70	0.01056%	633289	92.40%	20	8.10%
債	1287		13	69	0.01041%	633358	92.49%	20	8.10%
劑	1288		16	69	0.01041%	633427	92.50%	20	8.10%
療	1378		17	61	0.009205%	633488	93.38%	20	8.10%
氏	1473		4	52	0.007847%	633540	94.19%	20	8.10%
濱	1474		17	52	0.007847%	633592	94.20%	20	8.10%
霞	1484		17	52	0.007847%	633644	94.28%	20	8.10%
伯	1586		7	43	0.006489%	633687	95.00%	20	8.10%
昌	1636		8	41	0.006187%	633728	95.32%	20	8.10%
礦	1660		20	40	0.006036%	633768	95.47%	20	8.10%
祥	1678		10	39	0.005885%	633807	95.58%	20	8.10%
椅	1717		12	37	0.005583%	633844	95.80%	20	8.10%
腸	1720		13	37	0.005583%	633881	95.82%	20	8.10%
膠	1761		15	35	0.005281%	633916	96.04%	20	8.10%
帽	1766		12	34	0.005131%	633950	96.06%	20	8.10%
嗓	1791		13	33	0.00498%	633983	96.19%	20	8.10%
梁	1825		11	32	0.004829%	634015	96.36%	20	8.10%
盯	1829		7	32	0.004829%	634047	96.38%	20	8.10%
貝	1837		7	32	0.004829%	634079	96.42%	20	8.10%
弓	1847		3	31	0.004678%	634110	96.46%	20	8.10%
梅	1855		11	31	0.004678%	634141	96.50%	20	8.10%
租	1860		10	31	0.004678%	634172	96.53%	20	8.10%
遲	1905		15	29	0.004376%	634201	96.73%	20	8.10%
填	1912		13	28	0.004225%	634229	96.76%	20	8.10%
嫩	1913		14	28	0.004225%	634257	96.76%	20	8.10%
矮	1920		13	28	0.004225%	634285	96.79%	20	8.10%
邏	1928		22	28	0.004225%	634313	96.83%	20	8.10%
丟	1934		6	27	0.004074%	634340	96.85%	20	8.10%
俱	1936		10	27	0.004074%	634367	96.86%	20	8.10%
吊	1939		6	27	0.004074%	634394	96.87%	20	8.10%
哄	1941		9	27	0.004074%	634421	96.88%	20	8.10%
濫	1949		17	27	0.004074%	634448	96.91%	20	8.10%
瀉	1950		18	27	0.004074%	634475	96.92%	20	8.10%
聰	1956		17	27	0.004074%	634502	96.94%	20	8.10%
誦	1958		14	27	0.004074%	634529	96.95%	20	8.10%
辱	1960		10	27	0.004074%	634556	96.96%	20	8.10%
愁	1977		13	26	0.003923%	634582	97.02%	20	8.10%
捉	1979		10	26	0.003923%	634608	97.03%	20	8.10%
旨	1980		6	26	0.003923%	634634	97.04%	20	8.10%
柴	1981		10	26	0.003923%	634660	97.04%	20	8.10%
刮	2002		8	25	0.003772%	634685	97.12%	20	8.10%
唇	2004		10	25	0.003772%	634710	97.13%	20	8.10%
腹	2019		13	25	0.003772%	634735	97.19%	20	8.10%
蔭	2022		15	25	0.003772%	634760	97.20%	20	8.10%
闡	2026		20	25	0.003772%	634785	97.21%	20	8.10%
彌	2037		17	24	0.003622%	634809	97.25%	20	8.10%
袖	2059		10	24	0.003622%	634833	97.33%	20	8.10%
遮	2063		14	24	0.003622%	634857	97.35%	20	8.10%
喉	2069		12	23	0.003471%	634880	97.37%	20	8.10%
擋	2075		16	23	0.003471%	634903	97.39%	20	8.10%
漲	2079		14	23	0.003471%	634926	97.40%	20	8.10%
糟	2081		17	23	0.003471%	634949	97.41%	20	8.10%
浸	2104		10	22	0.00332%	634971	97.49%	20	8.10%
赴	2117		9	22	0.00332%	634993	97.53%	20	8.10%
畏	2171		9	20	0.003018%	635013	97.70%	20	8.10%
羽	965		6	110	0.0166%	635123	88.21%	19	7.69%
塔	1165		13	81	0.01222%	635204	91.10%	19	7.69%
煤	1276		13	70	0.01056%	635274	92.37%	19	7.69%
幣	1366		14	62	0.009356%	635336	93.27%	19	7.69%
泰	1572		10	44	0.00664%	635380	94.91%	19	7.69%
洛	1655		9	40	0.006036%	635420	95.44%	19	7.69%
吵	1710		7	37	0.005583%	635457	95.76%	19	7.69%
濤	1826		17	32	0.004829%	635489	96.36%	19	7.69%
碧	1832		14	32	0.004829%	635521	96.39%	19	7.69%
搭	1853		13	31	0.004678%	635552	96.49%	19	7.69%
刑	1869		6	30	0.004527%	635582	96.57%	19	7.69%
臭	1901		10	29	0.004376%	635611	96.71%	19	7.69%
慧	1915		15	28	0.004225%	635639	96.77%	19	7.69%
炎	1917		8	28	0.004225%	635667	96.78%	19	7.69%
遼	1927		15	28	0.004225%	635695	96.82%	19	7.69%
隆	1931		11	28	0.004225%	635723	96.84%	19	7.69%
剖	1937		10	27	0.004074%	635750	96.86%	19	7.69%
輛	1959		15	27	0.004074%	635777	96.95%	19	7.69%
勾	1967		4	26	0.003923%	635803	96.98%	19	7.69%
坎	1969		7	26	0.003923%	635829	96.99%	19	7.69%
欄	1984		21	26	0.003923%	635855	97.05%	19	7.69%
疼	1989		10	26	0.003923%	635881	97.07%	19	7.69%
轟	1996		21	26	0.003923%	635907	97.10%	19	7.69%
弦	2008		8	25	0.003772%	635932	97.14%	19	7.69%
曉	2012		16	25	0.003772%	635957	97.16%	19	7.69%
攏	2039		19	24	0.003622%	635981	97.26%	19	7.69%
諧	2060		16	24	0.003622%	636005	97.33%	19	7.69%
捕	2074		10	23	0.003471%	636028	97.38%	19	7.69%
晰	2098		12	22	0.00332%	636050	97.47%	19	7.69%
疊	2108		22	22	0.00332%	636072	97.50%	19	7.69%
傻	2123		13	21	0.003169%	636093	97.55%	19	7.69%
嘲	2154		15	20	0.003018%	636113	97.65%	19	7.69%
漏	2165		14	20	0.003018%	636133	97.68%	19	7.69%
框	1388		10	60	0.009054%	636193	93.47%	18	7.29%
汁	1419		5	57	0.008601%	636250	93.75%	18	7.29%
畝	1449		10	54	0.008148%	636304	94.00%	18	7.29%
匹	1494		4	50	0.007545%	636354	94.35%	18	7.29%
津	1597		9	43	0.006489%	636397	95.08%	18	7.29%
噸	1649		16	40	0.006036%	636437	95.40%	18	7.29%
翼	1662		17	40	0.006036%	636477	95.48%	18	7.29%
吾	1684		7	38	0.005734%	636515	95.61%	18	7.29%
云	1725		4	36	0.005432%	636551	95.84%	18	7.29%
歧	1735		8	36	0.005432%	636587	95.90%	18	7.29%
咱	1748		9	35	0.005281%	636622	95.97%	18	7.29%
譜	1762		19	35	0.005281%	636657	96.04%	18	7.29%
葬	1782		13	34	0.005131%	636691	96.15%	18	7.29%
鞭	1817		18	33	0.00498%	636724	96.32%	18	7.29%
遷	1867		14	31	0.004678%	636755	96.56%	18	7.29%
繩	1898		19	29	0.004376%	636784	96.70%	18	7.29%
