單字	序號	部首	筆劃	頻次	頻率	累積頻次	累積頻率	見檔次	見檔率
颶	1893		17	29	0.00438%	639576	96.61%	8	1.67%
飾	1894		13	29	0.00438%	639605	96.61%	24	5.02%
騙	1895		19	29	0.00438%	639634	96.61%	19	3.98%
麥	1896		11	29	0.00438%	639663	96.62%	17	3.56%
冠	1897		9	28	0.004229%	639691	96.62%	19	3.98%
勃	1898		9	28	0.004229%	639719	96.63%	20	4.18%
勒	1899		11	28	0.004229%	639747	96.63%	15	3.14%
墮	1900		15	28	0.004229%	639775	96.64%	17	3.56%
奈	1901		8	28	0.004229%	639803	96.64%	24	5.02%
宙	1902		8	28	0.004229%	639831	96.64%	21	4.39%
帽	1903		12	28	0.004229%	639859	96.65%	13	2.72%
桑	1904		10	28	0.004229%	639887	96.65%	20	4.18%
椅	1905		12	28	0.004229%	639915	96.66%	21	4.39%
泳	1906		8	28	0.004229%	639943	96.66%	17	3.56%
浩	1907		10	28	0.004229%	639971	96.67%	22	4.60%
淵	1908		11	28	0.004229%	639999	96.67%	22	4.60%
溢	1909		13	28	0.004229%	640027	96.67%	23	4.81%
碧	1910		14	28	0.004229%	640055	96.68%	25	5.23%
羞	1911		11	28	0.004229%	640083	96.68%	22	4.60%
脹	1912		12	28	0.004229%	640111	96.69%	9	1.88%
舖	1913		15	28	0.004229%	640139	96.69%	16	3.35%
葡	1914		13	28	0.004229%	640167	96.69%	16	3.35%
謹	1915		18	28	0.004229%	640195	96.70%	22	4.60%
豈	1916		10	28	0.004229%	640223	96.70%	23	4.81%
貫	1917		11	28	0.004229%	640251	96.71%	20	4.18%
邪	1918		6	28	0.004229%	640279	96.71%	17	3.56%
醜	1919		17	28	0.004229%	640307	96.72%	21	4.39%
采	1920		8	28	0.004229%	640335	96.72%	20	4.18%
鑑	1921		22	28	0.004229%	640363	96.72%	17	3.56%
陀	1922		7	28	0.004229%	640391	96.73%	3	0.63%
鷹	1923		24	28	0.004229%	640419	96.73%	9	1.88%
伙	1924		6	27	0.004078%	640446	96.74%	19	3.98%
