單字	序號	部首	筆劃	頻次	頻率	累積頻次	累積頻率	見檔次	見檔率
舉	588		17	236	0.03563%	480102	78.55%	115	31.68%
紅	396		9	380	0.05737%	480482	69.86%	114	31.40%
廣	603		15	227	0.03427%	480709	79.07%	114	31.40%
負	713		9	181	0.02733%	480890	82.41%	114	31.40%
	138		11	933	0.1409%	481823	47.43%	113	31.13%
戰	402		16	373	0.05631%	482196	70.21%	113	31.13%
林	431		8	345	0.05209%	482541	71.76%	113	31.13%
黃	494		12	295	0.04454%	482836	74.79%	113	31.13%
晚	577		11	243	0.03669%	483079	78.15%	113	31.13%
選	591		15	233	0.03518%	483312	78.66%	113	31.13%
居	597		8	231	0.03488%	483543	78.87%	113	31.13%
裡	248		12	580	0.08757%	484123	59.50%	112	30.85%
歡	539		22	268	0.04046%	484391	76.69%	112	30.85%
爭	559		8	255	0.0385%	484646	77.47%	112	30.85%
短	614		12	222	0.03352%	484868	79.45%	112	30.85%
親	354		16	423	0.06386%	485291	67.35%	111	30.58%
電	355		13	423	0.06386%	485714	67.41%	111	30.58%
刻	408		8	362	0.05465%	486076	70.54%	111	30.58%
讀	448		22	334	0.05043%	486410	72.63%	111	30.58%
復	468		12	313	0.04726%	486723	73.60%	111	30.58%
語	545		14	266	0.04016%	486989	76.93%	111	30.58%
區	270		11	533	0.08047%	487522	61.34%	110	30.30%
善	635		12	209	0.03155%	487731	80.13%	110	30.30%
角	641		7	206	0.0311%	487937	80.32%	110	30.30%
府	447		8	334	0.05043%	488271	72.58%	109	30.03%
黑	526		12	272	0.04107%	488543	76.16%	109	30.03%
供	535		8	269	0.04061%	488812	76.52%	109	30.03%
習	544		11	266	0.04016%	489078	76.89%	109	30.03%
治	324		8	460	0.06945%	489538	65.36%	108	29.75%
永	553		5	259	0.0391%	489797	77.24%	108	29.75%
叫	595		5	231	0.03488%	490028	78.80%	108	29.75%
院	437		9	343	0.05178%	490371	72.07%	107	29.48%
規	563		11	254	0.03835%	490625	77.63%	107	29.48%
死	488		6	299	0.04514%	490924	74.52%	106	29.20%
集	594		12	232	0.03503%	491156	78.76%	106	29.20%
假	618		11	219	0.03306%	491375	79.58%	106	29.20%
支	630		4	215	0.03246%	491590	79.97%	106	29.20%
環	652		17	201	0.03035%	491791	80.66%	106	29.20%
富	664		12	196	0.02959%	491987	81.02%	106	29.20%
研	269		9	535	0.08077%	492522	61.26%	105	28.93%
音	340		9	442	0.06673%	492964	66.44%	105	28.93%
火	450		4	330	0.04982%	493294	72.73%	105	28.93%
助	570		7	250	0.03774%	493544	77.89%	105	28.93%
討	661		10	197	0.02974%	493741	80.93%	105	28.93%
續	729		21	178	0.02687%	493919	82.84%	105	28.93%
灣	303		25	486	0.07337%	494405	63.85%	104	28.65%
均	436		7	343	0.05178%	494748	72.02%	104	28.65%
洋	540		9	267	0.04031%	495015	76.73%	104	28.65%
簡	650		18	202	0.0305%	495217	80.60%	104	28.65%
絕	694		12	187	0.02823%	495404	81.88%	104	28.65%
態	700		14	185	0.02793%	495589	82.05%	104	28.65%
況	728		8	178	0.02687%	495767	82.82%	104	28.65%
破	735		10	177	0.02672%	495944	83.00%	104	28.65%
趣	762		15	168	0.02536%	496112	83.71%	104	28.65%
她	103		6	1190	0.1797%	497302	41.95%	103	28.37%
星	493		9	295	0.04454%	497597	74.74%	103	28.37%
靜	542		16	267	0.04031%	497864	76.81%	103	28.37%
靈	621		24	219	0.03306%	498083	79.68%	103	28.37%
味	657		8	198	0.02989%	498281	80.81%	103	28.37%
既	688		9	188	0.02838%	498469	81.71%	103	28.37%
木	332		4	449	0.06779%	498918	65.90%	102	28.10%
句	417		5	352	0.05314%	499270	71.02%	102	28.10%
講	483		17	301	0.04544%	499571	74.29%	102	28.10%
笑	486		10	300	0.04529%	499871	74.43%	102	28.10%
積	524		16	274	0.04137%	500145	76.07%	102	28.10%
試	549		13	261	0.0394%	500406	77.09%	102	28.10%
草	556		10	256	0.03865%	500662	77.36%	102	28.10%
陽	624		11	217	0.03276%	500879	79.78%	102	28.10%
奇	651		8	201	0.03035%	501080	80.63%	102	28.10%
異	746		11	173	0.02612%	501253	83.29%	102	28.10%
商	260		11	550	0.08304%	501803	60.52%	101	27.82%
筆	420		12	351	0.05299%	502154	71.18%	101	27.82%
香	479		9	304	0.0459%	502458	74.11%	101	27.82%
元	506		4	288	0.04348%	502746	75.32%	101	27.82%
述	564		8	254	0.03835%	503000	77.67%	101	27.82%
缺	708		10	182	0.02748%	503182	82.27%	101	27.82%
歷	712		16	181	0.02733%	503363	82.38%	101	27.82%
圍	744		12	173	0.02612%	503536	83.24%	101	27.82%
困	812		7	152	0.02295%	503688	84.91%	101	27.82%
資	293		13	498	0.07519%	504186	63.11%	100	27.55%
項	411		12	358	0.05405%	504544	70.70%	100	27.55%
驗	457		23	323	0.04877%	504867	73.07%	100	27.55%
劃	498		14	292	0.04409%	505159	74.97%	100	27.55%
夫	536		4	269	0.04061%	505428	76.56%	100	27.55%
標	555		15	256	0.03865%	505684	77.32%	100	27.55%
客	602		9	228	0.03442%	505912	79.04%	100	27.55%
飛	605		9	227	0.03427%	506139	79.14%	100	27.55%
怕	628		8	215	0.03246%	506354	79.91%	100	27.55%
請	632		15	213	0.03216%	506567	80.04%	100	27.55%
凡	779		3	162	0.02446%	506729	84.13%	100	27.55%
育	405		7	371	0.05601%	507100	70.37%	99	27.27%
效	467		10	314	0.04741%	507414	73.55%	99	27.27%
採	476		11	305	0.04605%	507719	73.97%	99	27.27%
圖	520		14	275	0.04152%	507994	75.91%	99	27.27%
停	693		11	187	0.02823%	508181	81.86%	99	27.27%
繼	784		20	160	0.02416%	508341	84.25%	99	27.27%
樹	360		16	418	0.06311%	508759	67.73%	98	27.00%
房	496		8	293	0.04424%	509052	74.88%	98	27.00%
織	648		18	203	0.03065%	509255	80.54%	98	27.00%
予	687		4	188	0.02838%	509443	81.69%	98	27.00%
省	462		9	318	0.04801%	509761	73.32%	97	26.72%
春	487		9	299	0.04514%	510060	74.47%	97	26.72%
英	571		9	249	0.03759%	510309	77.93%	97	26.72%
站	642		10	205	0.03095%	510514	80.35%	97	26.72%
雙	680		18	192	0.02899%	510706	81.49%	97	26.72%
責	757		11	170	0.02567%	510876	83.58%	97	26.72%
領	770		14	165	0.02491%	511041	83.91%	97	26.72%
製	381		14	391	0.05903%	511432	69.00%	96	26.45%
乃	599		2	229	0.03457%	511661	78.94%	96	26.45%
紀	601		9	229	0.03457%	511890	79.00%	96	26.45%
怎	629		9	215	0.03246%	512105	79.94%	96	26.45%
密	631		11	214	0.03231%	512319	80.01%	96	26.45%
良	627		7	216	0.03261%	512535	79.88%	95	26.17%
舊	702		18	185	0.02793%	512720	82.11%	95	26.17%
師	477		10	304	0.0459%	513024	74.02%	94	25.90%
證	576		19	244	0.03684%	513268	78.12%	94	25.90%
景	617		12	221	0.03337%	513489	79.55%	94	25.90%
維	676		14	193	0.02914%	513682	81.37%	94	25.90%
車	265		7	544	0.08213%	514226	60.93%	93	25.62%
置	565		13	253	0.0382%	514479	77.70%	93	25.62%
普	616		12	221	0.03337%	514700	79.51%	93	25.62%
號	643		13	205	0.03095%	514905	80.38%	93	25.62%
顧	692		21	188	0.02838%	515093	81.83%	93	25.62%
緊	782		14	161	0.02431%	515254	84.20%	93	25.62%
冷	518		7	277	0.04182%	515531	75.83%	92	25.34%
議	615		20	222	0.03352%	515753	79.48%	92	25.34%
史	640		5	207	0.03125%	515960	80.29%	92	25.34%
散	681		12	191	0.02884%	516151	81.51%	92	25.34%
懷	820		19	150	0.02265%	516301	85.09%	92	25.34%
歸	863		18	138	0.02083%	516439	86.02%	92	25.34%
器	446		16	334	0.05043%	516773	72.53%	91	25.07%
構	491		14	297	0.04484%	517070	74.65%	91	25.07%
越	519		12	276	0.04167%	517346	75.87%	91	25.07%
局	619		7	219	0.03306%	517565	79.61%	91	25.07%
吧	622		7	218	0.03291%	517783	79.71%	91	25.07%
配	686		10	189	0.02853%	517972	81.66%	91	25.07%
送	695		9	187	0.02823%	518159	81.91%	91	25.07%
溫	723		13	179	0.02702%	518338	82.68%	91	25.07%
病	347		10	432	0.06522%	518770	66.90%	90	24.79%
級	522		10	275	0.04152%	519045	75.99%	90	24.79%
歲	609		13	225	0.03397%	519270	79.28%	90	24.79%
固	773		8	164	0.02476%	519434	83.98%	90	24.79%
微	774		13	164	0.02476%	519598	84.00%	90	24.79%
途	816		10	152	0.02295%	519750	85.00%	90	24.79%
校	480		10	302	0.04559%	520052	74.16%	89	24.52%
沉	690		7	188	0.02838%	520240	81.77%	89	24.52%
找	714		7	180	0.02718%	520420	82.44%	89	24.52%
左	778		5	163	0.02461%	520583	84.10%	89	24.52%
土	424		3	348	0.05254%	520931	71.39%	88	24.24%
亞	566		8	252	0.03805%	521183	77.74%	88	24.24%
組	585		11	238	0.03593%	521421	78.44%	88	24.24%
排	604		11	227	0.03427%	521648	79.11%	88	24.24%
狀	656		8	200	0.0302%	521848	80.78%	88	24.24%
坐	659		7	197	0.02974%	522045	80.87%	88	24.24%
勢	754		13	171	0.02582%	522216	83.50%	88	24.24%
倒	771		10	164	0.02476%	522380	83.93%	88	24.24%
略	839		11	143	0.02159%	522523	85.51%	88	24.24%
貴	845		12	142	0.02144%	522665	85.64%	88	24.24%
透	925		10	123	0.01857%	522788	87.24%	88	24.24%
換	928		12	122	0.01842%	522910	87.29%	88	24.24%
孩	365		9	409	0.06175%	523319	68.04%	87	23.97%
型	443		9	337	0.05088%	523656	72.38%	87	23.97%
施	528		9	271	0.04091%	523927	76.24%	87	23.97%
線	548		15	261	0.0394%	524188	77.05%	87	23.97%
印	561		6	254	0.03835%	524442	77.55%	87	23.97%
創	655		12	200	0.0302%	524642	80.75%	87	23.97%
佔	709		7	181	0.02733%	524823	82.30%	87	23.97%
速	738		10	175	0.02642%	524998	83.08%	87	23.97%
吃	600		6	229	0.03457%	525227	78.97%	86	23.69%
優	795		17	157	0.0237%	525384	84.51%	86	23.69%
臨	898		17	130	0.01963%	525514	86.72%	86	23.69%
藝	343		19	435	0.06567%	525949	66.63%	85	23.42%
司	356		5	422	0.06371%	526371	67.47%	85	23.42%
母	395		5	380	0.05737%	526751	69.81%	85	23.42%
毛	466		4	315	0.04756%	527066	73.51%	85	23.42%
斯	501		12	291	0.04393%	527357	75.10%	85	23.42%
層	572		15	248	0.03744%	527605	77.97%	85	23.42%
素	658		10	198	0.02989%	527803	80.84%	85	23.42%
源	698		13	186	0.02808%	527989	82.00%	85	23.42%
嗎	710		13	181	0.02733%	528170	82.33%	85	23.42%
室	720		9	179	0.02702%	528349	82.60%	85	23.42%
差	838		10	143	0.02159%	528492	85.49%	85	23.42%
範	848		15	141	0.02129%	528633	85.71%	85	23.42%
驚	926		23	123	0.01857%	528756	87.26%	85	23.42%
聯	607		17	226	0.03412%	528982	79.21%	84	23.14%
眾	679		11	192	0.02899%	529174	81.46%	84	23.14%
害	706		10	183	0.02763%	529357	82.22%	84	23.14%
端	747		14	173	0.02612%	529530	83.32%	84	23.14%
急	775		9	164	0.02476%	529694	84.03%	84	23.14%
括	786		9	159	0.02401%	529853	84.30%	84	23.14%
右	834		5	144	0.02174%	529997	85.40%	84	23.14%
忘	875		7	134	0.02023%	530131	86.27%	84	23.14%
科	294		9	497	0.07504%	530628	63.18%	83	22.87%
查	586		9	237	0.03578%	530865	78.48%	83	22.87%
權	608		22	225	0.03397%	531090	79.24%	83	22.87%
麗	666		19	196	0.02959%	531286	81.08%	83	22.87%
律	671		9	194	0.02929%	531480	81.22%	83	22.87%
團	703		14	184	0.02778%	531664	82.14%	83	22.87%
里	732		7	178	0.02687%	531842	82.92%	83	22.87%
雜	817		18	152	0.02295%	531994	85.02%	83	22.87%
遇	869		12	136	0.02053%	532130	86.14%	83	22.87%
食	512		9	281	0.04242%	532411	75.57%	82	22.59%
技	579		7	241	0.03639%	532652	78.23%	82	22.59%
減	636		12	209	0.03155%	532861	80.16%	82	22.59%
城	663		9	196	0.02959%	533057	80.99%	82	22.59%
修	696		10	186	0.02808%	533243	81.94%	82	22.59%
誰	855		15	140	0.02114%	533383	85.85%	82	22.59%
濟	463		17	317	0.04786%	533700	73.36%	81	22.31%
皮	530		5	271	0.04091%	533971	76.32%	81	22.31%
圓	697		13	186	0.02808%	534157	81.97%	81	22.31%
幸	755		8	170	0.02567%	534327	83.53%	81	22.31%
座	760		10	169	0.02551%	534496	83.65%	81	22.31%
陸	623		10	218	0.03291%	534714	79.74%	80	22.04%
雲	649		12	203	0.03065%	534917	80.57%	80	22.04%
衣	654		6	201	0.03035%	535118	80.72%	80	22.04%
答	737		12	175	0.02642%	535293	83.06%	80	22.04%
頗	807		14	154	0.02325%	535447	84.79%	80	22.04%
預	822		13	150	0.02265%	535597	85.14%	80	22.04%
夢	504		14	289	0.04363%	535886	75.23%	79	21.76%
	578		7	242	0.03654%	536128	78.19%	79	21.76%
淡	633		11	210	0.03171%	536338	80.07%	79	21.76%
亮	733		9	177	0.02672%	536515	82.95%	79	21.76%
波	805		8	154	0.02325%	536669	84.75%	79	21.76%
按	813		9	152	0.02295%	536821	84.93%	79	21.76%
宜	819		8	150	0.02265%	536971	85.07%	79	21.76%
錯	906		16	128	0.01932%	537099	86.88%	79	21.76%
暗	909		13	127	0.01917%	537226	86.94%	79	21.76%
露	931		21	122	0.01842%	537348	87.35%	79	21.76%
雨	352		8	425	0.06416%	537773	67.22%	78	21.49%
軍	478		9	304	0.0459%	538077	74.07%	78	21.49%
父	521		4	275	0.04152%	538352	75.95%	78	21.49%
派	674		9	193	0.02914%	538545	81.31%	78	21.49%
益	682		10	191	0.02884%	538736	81.54%	78	21.49%
克	719		7	179	0.02702%	538915	82.57%	78	21.49%
遊	764		12	167	0.02521%	539082	83.76%	78	21.49%
皆	765		9	166	0.02506%	539248	83.78%	78	21.49%
干	792		3	158	0.02385%	539406	84.44%	78	21.49%
痛	800		12	156	0.02355%	539562	84.63%	78	21.49%
頂	806		11	154	0.02325%	539716	84.77%	78	21.49%
突	824		9	149	0.0225%	539865	85.18%	78	21.49%
惡	867		12	136	0.02053%	540001	86.10%	78	21.49%
模	870		15	135	0.02038%	540136	86.16%	78	21.49%
忽	887		8	132	0.01993%	540268	86.51%	78	21.49%
附	890		7	132	0.01993%	540400	86.57%	78	21.49%
庭	894		10	131	0.01978%	540531	86.65%	78	21.49%
聞	705		14	184	0.02778%	540715	82.19%	77	21.21%
傷	736		13	175	0.02642%	540890	83.03%	77	21.21%
王	767		4	165	0.02491%	541055	83.83%	77	21.21%
彩	818		11	151	0.0228%	541206	85.05%	77	21.21%
背	836		9	144	0.02174%	541350	85.45%	77	21.21%
尋	881		12	133	0.02008%	541483	86.39%	77	21.21%
厚	943		9	119	0.01797%	541602	87.57%	77	21.21%
油	388		8	383	0.05782%	541985	69.40%	76	20.94%
營	529		17	271	0.04091%	542256	76.28%	76	20.94%
投	715		7	180	0.02718%	542436	82.47%	76	20.94%
諸	783		15	161	0.02431%	542597	84.22%	76	20.94%
腳	837		13	144	0.02174%	542741	85.47%	76	20.94%
逐	889		10	132	0.01993%	542873	86.55%	76	20.94%
洲	533		9	270	0.04076%	543143	76.44%	75	20.66%
追	856		9	140	0.02114%	543283	85.87%	75	20.66%
拿	857		10	139	0.02099%	543422	85.90%	75	20.66%
察	873		14	134	0.02023%	543556	86.23%	75	20.66%
超	888		12	132	0.01993%	543688	86.53%	75	20.66%
吸	918		7	124	0.01872%	543812	87.11%	75	20.66%
烈	924		10	123	0.01857%	543935	87.22%	75	20.66%
恐	966		10	114	0.01721%	544049	87.97%	75	20.66%
福	701		13	185	0.02793%	544234	82.08%	74	20.39%
官	780		8	161	0.02431%	544395	84.15%	74	20.39%
脫	844		11	142	0.02144%	544537	85.62%	74	20.39%
替	876		12	134	0.02023%	544671	86.29%	74	20.39%
副	914		11	125	0.01887%	544796	87.03%	74	20.39%
盛	944		11	119	0.01797%	544915	87.59%	74	20.39%
承	979		8	112	0.01691%	545027	88.19%	74	20.39%
詩	464		13	317	0.04786%	545344	73.41%	73	20.11%
拉	514		8	280	0.04227%	545624	75.66%	73	20.11%
葉	653		13	201	0.03035%	545825	80.69%	73	20.11%
板	660		8	197	0.02974%	546022	80.90%	73	20.11%
朋	745		8	173	0.02612%	546195	83.27%	73	20.11%
零	826		13	148	0.02234%	546343	85.23%	73	20.11%
補	884		12	133	0.02008%	546476	86.45%	73	20.11%
亂	932		13	121	0.01827%	546597	87.37%	73	20.11%
材	385		7	388	0.05858%	546985	69.23%	72	19.83%
乾	634		11	209	0.03155%	547194	80.10%	72	19.83%
曲	645		6	204	0.0308%	547398	80.44%	72	19.83%
某	752		9	172	0.02597%	547570	83.45%	72	19.83%
藏	763		18	167	0.02521%	547737	83.73%	72	19.83%
園	799		13	156	0.02355%	547893	84.61%	72	19.83%
純	814		10	152	0.02295%	548045	84.96%	72	19.83%
浪	858		10	139	0.02099%	548184	85.92%	72	19.83%
呼	879		8	133	0.02008%	548317	86.35%	72	19.83%
河	593		8	232	0.03503%	548549	78.73%	71	19.56%
跟	637		13	209	0.03155%	548758	80.20%	71	19.56%
鄉	685		11	189	0.02853%	548947	81.63%	71	19.56%
錢	724		16	179	0.02702%	549126	82.71%	71	19.56%
絲	748		12	173	0.02612%	549299	83.34%	71	19.56%
隻	750		10	173	0.02612%	549472	83.40%	71	19.56%
屋	751		9	172	0.02597%	549644	83.42%	71	19.56%
夏	777		10	163	0.02461%	549807	84.08%	71	19.56%
威	797		9	157	0.0237%	549964	84.56%	71	19.56%
莫	833		11	146	0.02204%	550110	85.38%	71	19.56%
憶	861		16	138	0.02083%	550248	85.98%	71	19.56%
禮	945		17	119	0.01797%	550367	87.60%	71	19.56%
概	997		13	109	0.01646%	550476	88.49%	71	19.56%
魚	192		11	723	0.1092%	551199	54.12%	70	19.28%
羅	582		19	239	0.03608%	551438	78.34%	70	19.28%
陳	670		10	195	0.02944%	551633	81.19%	70	19.28%
窗	675		12	193	0.02914%	551826	81.34%	70	19.28%
訴	790		12	159	0.02401%	551985	84.39%	70	19.28%
穿	832		9	146	0.02204%	552131	85.36%	70	19.28%
壞	880		19	133	0.02008%	552264	86.37%	70	19.28%
激	959		16	115	0.01736%	552379	87.85%	70	19.28%
遍	983		12	112	0.01691%	552491	88.26%	70	19.28%
燈	558		16	255	0.0385%	552746	77.44%	69	19.01%
演	611		14	223	0.03367%	552969	79.35%	69	19.01%
爾	678		14	192	0.02899%	553161	81.43%	69	19.01%
歌	689		14	188	0.02838%	553349	81.74%	69	19.01%
綠	756		14	170	0.02567%	553519	83.55%	69	19.01%
率	761		11	168	0.02536%	553687	83.68%	69	19.01%
布	801		5	155	0.0234%	553842	84.65%	69	19.01%
旁	952		10	116	0.01751%	553958	87.73%	69	19.01%
偶	964		11	114	0.01721%	554072	87.94%	69	19.01%
船	348		11	432	0.06522%	554504	66.96%	68	18.73%
血	473		6	308	0.0465%	554812	73.84%	68	18.73%
篇	691		15	188	0.02838%	555000	81.80%	68	18.73%
慢	741		14	174	0.02627%	555174	83.16%	68	18.73%
退	758		9	170	0.02567%	555344	83.60%	68	18.73%
批	781		7	161	0.02431%	555505	84.18%	68	18.73%
雄	830		12	147	0.02219%	555652	85.32%	68	18.73%
繁	854		17	140	0.02114%	555792	85.83%	68	18.73%
堂	900		11	129	0.01948%	555921	86.76%	68	18.73%
擔	929		16	122	0.01842%	556043	87.31%	68	18.73%
賞	954		15	116	0.01751%	556159	87.76%	68	18.73%
努	1016		7	105	0.01585%	556264	88.80%	68	18.73%
畫	410		12	359	0.0542%	556623	70.65%	67	18.46%
農	433		13	345	0.05209%	556968	71.86%	67	18.46%
季	684		8	189	0.02853%	557157	81.60%	67	18.46%
買	785		12	160	0.02416%	557317	84.27%	67	18.46%
陣	950		9	117	0.01766%	557434	87.69%	67	18.46%
周	965		8	114	0.01721%	557548	87.95%	67	18.46%
互	991		4	109	0.01646%	557657	88.39%	67	18.46%
順	1009		12	107	0.01615%	557764	88.69%	67	18.46%
獻	1011		20	106	0.016%	557870	88.72%	67	18.46%
午	1017		4	105	0.01585%	557975	88.81%	67	18.46%
搖	1019		13	105	0.01585%	558080	88.84%	67	18.46%
怪	1045		8	99	0.01495%	558179	89.25%	67	18.46%
遺	1090		15	91	0.01374%	558270	89.89%	67	18.46%
紙	456		10	323	0.04877%	558593	73.03%	66	18.18%
案	672		10	194	0.02929%	558787	81.25%	66	18.18%
階	794		11	158	0.02385%	558945	84.49%	66	18.18%
檢	821		17	150	0.02265%	559095	85.11%	66	18.18%
壓	841		17	142	0.02144%	559237	85.56%	66	18.18%
堅	951		11	116	0.01751%	559353	87.71%	66	18.18%
佈	999		7	108	0.01631%	559461	88.52%	66	18.18%
週	1028		11	104	0.0157%	559565	88.99%	66	18.18%
志	1044		7	99	0.01495%	559664	89.23%	66	18.18%
揮	1049		12	98	0.0148%	559762	89.31%	66	18.18%
職	665		18	196	0.02959%	559958	81.05%	65	17.91%
險	769		15	165	0.02491%	560123	83.88%	65	17.91%
擴	862		18	138	0.02083%	560261	86.00%	65	17.91%
付	892		5	131	0.01978%	560392	86.61%	65	17.91%
畢	911		11	127	0.01917%	560519	86.98%	65	17.91%
野	942		11	120	0.01812%	560639	87.55%	65	17.91%
揚	958		12	115	0.01736%	560754	87.83%	65	17.91%
俗	974		9	112	0.01691%	560866	88.11%	65	17.91%
享	992		8	109	0.01646%	560975	88.41%	65	17.91%
佳	1000		8	108	0.01631%	561083	88.54%	65	17.91%
鮮	1012		17	106	0.016%	561189	88.73%	65	17.91%
鼓	1014		13	106	0.016%	561295	88.77%	65	17.91%
守	1022		6	104	0.0157%	561399	88.89%	65	17.91%
疑	1051		14	98	0.0148%	561497	89.34%	65	17.91%
儘	1138		16	85	0.01283%	561582	90.52%	65	17.91%
沙	667		7	195	0.02944%	561777	81.11%	64	17.63%
鐵	749		21	173	0.02612%	561950	83.37%	64	17.63%
男	831		7	146	0.02204%	562096	85.34%	64	17.63%
枝	910		8	127	0.01917%	562223	86.96%	64	17.63%
健	936		11	120	0.01812%	562343	87.44%	64	17.63%
藉	982		18	112	0.01691%	562455	88.24%	64	17.63%
束	1023		7	104	0.0157%	562559	88.91%	64	17.63%
殊	1025		10	104	0.0157%	562663	88.94%	64	17.63%
避	1104		16	89	0.01344%	562752	90.07%	64	17.63%
慮	1183		15	80	0.01208%	562832	91.08%	64	17.63%
系	825		7	149	0.0225%	562981	85.20%	63	17.36%
勞	828		12	147	0.02219%	563128	85.27%	63	17.36%
悲	882		12	133	0.02008%	563261	86.41%	63	17.36%
塊	886		13	132	0.01993%	563393	86.49%	63	17.36%
奮	933		16	121	0.01827%	563514	87.39%	63	17.36%
朝	988		12	110	0.01661%	563624	88.34%	63	17.36%
毫	1094		11	90	0.01359%	563714	89.94%	63	17.36%
蓋	1120		14	87	0.01313%	563801	90.29%	63	17.36%
鐘	793		20	158	0.02385%	563959	84.46%	62	17.08%
班	802		10	155	0.0234%	564114	84.68%	62	17.08%
護	865		21	137	0.02068%	564251	86.06%	62	17.08%
岸	908		8	127	0.01917%	564378	86.92%	62	17.08%
訓	961		10	115	0.01736%	564493	87.88%	62	17.08%
床	987		7	110	0.01661%	564603	88.33%	62	17.08%
擇	1057		16	96	0.01449%	564699	89.42%	62	17.08%
折	1063		7	94	0.01419%	564793	89.51%	62	17.08%
欲	1073		11	93	0.01404%	564886	89.65%	62	17.08%
趕	1096		14	90	0.01359%	564976	89.97%	62	17.08%
章	847		11	141	0.02129%	565117	85.68%	61	16.80%
移	1007		11	107	0.01615%	565224	88.65%	61	16.80%
偏	1015		11	105	0.01585%	565329	88.78%	61	16.80%
靠	1043		15	100	0.0151%	565429	89.22%	61	16.80%
末	1141		5	85	0.01283%	565514	90.56%	61	16.80%
銷	328		15	453	0.06839%	565967	65.63%	60	16.53%
防	592		6	233	0.03518%	566200	78.69%	60	16.53%
睡	788		14	159	0.02401%	566359	84.35%	60	16.53%
架	851		9	140	0.02114%	566499	85.77%	60	16.53%
含	896		7	130	0.01963%	566629	86.69%	60	16.53%
雪	922		11	124	0.01872%	566753	87.18%	60	16.53%
灰	971		6	113	0.01706%	566866	88.06%	60	16.53%
龍	984		16	112	0.01691%	566978	88.28%	60	16.53%
煙	1006		13	107	0.01615%	567085	88.64%	60	16.53%
寂	1018		11	105	0.01585%	567190	88.83%	60	16.53%
濃	1046		16	99	0.01495%	567289	89.26%	60	16.53%
稍	1118		12	87	0.01313%	567376	90.26%	60	16.53%
敢	1154		12	84	0.01268%	567460	90.72%	60	16.53%
詳	1211		13	77	0.01163%	567537	91.42%	60	16.53%
肉	669		6	195	0.02944%	567732	81.16%	59	16.25%
竹	704		6	184	0.02778%	567916	82.16%	59	16.25%
尺	739		4	174	0.02627%	568090	83.11%	59	16.25%
課	815		15	152	0.02295%	568242	84.98%	59	16.25%
載	829		13	147	0.02219%	568389	85.29%	59	16.25%
臉	883		17	133	0.02008%	568522	86.43%	59	16.25%
編	902		15	129	0.01948%	568651	86.80%	59	16.25%
群	913		13	126	0.01902%	568777	87.01%	59	16.25%
評	930		12	122	0.01842%	568899	87.33%	59	16.25%
寧	938		14	120	0.01812%	569019	87.48%	59	16.25%
忙	939		6	120	0.01812%	569139	87.49%	59	16.25%
勝	976		12	112	0.01691%	569251	88.14%	59	16.25%
央	1039		5	100	0.0151%	569351	89.16%	59	16.25%
緣	1042		15	100	0.0151%	569451	89.20%	59	16.25%
欣	1093		8	90	0.01359%	569541	89.93%	59	16.25%
乏	1113		5	87	0.01313%	569628	90.19%	59	16.25%
棄	1143		11	85	0.01283%	569713	90.58%	59	16.25%
廠	455		15	323	0.04877%	570036	72.98%	58	15.98%
港	550		12	260	0.03925%	570296	77.13%	58	15.98%
輪	612		15	223	0.03367%	570519	79.38%	58	15.98%
巴	613		4	222	0.03352%	570741	79.41%	58	15.98%
徵	740		15	174	0.02627%	570915	83.14%	58	15.98%
探	798		11	157	0.0237%	571072	84.58%	58	15.98%
秋	803		9	155	0.0234%	571227	84.70%	58	15.98%
樓	810		15	153	0.0231%	571380	84.86%	58	15.98%
詞	849		12	141	0.02129%	571521	85.73%	58	15.98%
協	893		8	131	0.01978%	571652	86.63%	58	15.98%
