單字	序號	部首	筆劃	頻次	頻率	累積頻次	累積頻率	見檔次	見檔率
辦	531		16	269	0.04054%	492355	77.12%	141	34.31%
擔	568		16	250	0.03768%	492605	78.57%	141	34.31%
客	430		9	341	0.0514%	492946	72.55%	140	34.06%
獲	596		17	233	0.03512%	493179	79.59%	140	34.06%
待	500		9	286	0.04311%	493465	75.83%	139	33.82%
標	542		15	263	0.03964%	493728	77.56%	139	33.82%
久	556		3	255	0.03843%	493983	78.11%	139	33.82%
組	433		11	340	0.05125%	494323	72.70%	138	33.58%
斷	520		18	275	0.04145%	494598	76.68%	138	33.58%
屬	636		21	211	0.0318%	494809	80.93%	138	33.58%
死	424		6	348	0.05245%	495157	72.23%	137	33.33%
境	566		14	251	0.03783%	495408	78.49%	137	33.33%
刻	575		8	246	0.03708%	495654	78.83%	137	33.33%
司	340		5	447	0.06737%	496101	67.34%	136	33.09%
集	521		12	273	0.04115%	496374	76.72%	136	33.09%
嚴	643		20	208	0.03135%	496582	81.15%	136	33.09%
片	395		4	366	0.05517%	496948	70.68%	135	32.85%
親	426		16	347	0.0523%	497295	72.34%	135	32.85%
排	548		11	258	0.03889%	497553	77.80%	135	32.85%
歷	571		16	249	0.03753%	497802	78.68%	135	32.85%
濟	335		17	453	0.06828%	498255	67.00%	134	32.60%
領	523		14	272	0.041%	498527	76.80%	134	32.60%
討	547		10	259	0.03904%	498786	77.76%	134	32.60%
車	263		7	594	0.08953%	499380	61.32%	133	32.36%
存	475		6	300	0.04522%	499680	74.73%	133	32.36%
負	612		9	226	0.03406%	499906	80.14%	133	32.36%
繼	647		20	207	0.0312%	500113	81.27%	133	32.36%
笑	406		10	359	0.05411%	500472	71.28%	132	32.12%
注	605		8	228	0.03437%	500700	79.90%	132	32.12%
差	622		10	220	0.03316%	500920	80.47%	132	32.12%
層	488		15	293	0.04416%	501213	75.31%	131	31.87%
苦	505		9	285	0.04296%	501498	76.04%	131	31.87%
派	420		9	351	0.0529%	501849	72.02%	130	31.63%
團	532		14	268	0.04039%	502117	77.16%	130	31.63%
星	484		9	295	0.04446%	502412	75.13%	129	31.39%
雙	537		18	266	0.04009%	502678	77.37%	129	31.39%
備	627		12	215	0.03241%	502893	80.64%	129	31.39%
謂	660		16	202	0.03045%	503095	81.67%	129	31.39%
叫	444		5	329	0.04959%	503424	73.25%	128	31.14%
導	587		16	239	0.03602%	503663	79.27%	128	31.14%
止	715		4	181	0.02728%	503844	83.25%	128	31.14%
吃	349		6	431	0.06496%	504275	67.93%	127	30.90%
責	569		11	250	0.03768%	504525	78.60%	127	30.90%
破	672		10	198	0.02984%	504723	82.03%	127	30.90%
男	260		7	607	0.09149%	505330	61.05%	126	30.66%
演	372		14	396	0.05969%	505726	69.36%	126	30.66%
青	502		8	286	0.04311%	506012	75.92%	126	30.66%
證	563		19	252	0.03798%	506264	78.38%	126	30.66%
括	668		9	199	0.02999%	506463	81.91%	126	30.66%
買	416		12	353	0.05321%	506816	71.81%	125	30.41%
適	697		14	187	0.02819%	507003	82.75%	125	30.41%
北	455		5	320	0.04823%	507323	73.79%	124	30.17%
跟	492		13	290	0.04371%	507613	75.48%	124	30.17%
夫	534		4	267	0.04024%	507880	77.25%	124	30.17%
驗	574		23	247	0.03723%	508127	78.79%	124	30.17%
背	679		9	193	0.02909%	508320	82.24%	124	30.17%
超	674		12	197	0.02969%	508517	82.09%	123	29.93%
筆	495		12	289	0.04356%	508806	75.61%	122	29.68%
坐	565		7	251	0.03783%	509057	78.45%	122	29.68%
供	579		8	243	0.03663%	509300	78.97%	122	29.68%
紅	440		9	333	0.05019%	509633	73.05%	121	29.44%
居	526		8	270	0.0407%	509903	76.92%	121	29.44%
裝	530		13	269	0.04054%	510172	77.08%	121	29.44%
環	562		17	252	0.03798%	510424	78.34%	121	29.44%
項	598		12	233	0.03512%	510657	79.66%	121	29.44%
錯	619		16	222	0.03346%	510879	80.37%	121	29.44%
紀	631		9	213	0.0321%	511092	80.77%	121	29.44%
維	676		14	196	0.02954%	511288	82.15%	121	29.44%
構	682		14	192	0.02894%	511480	82.33%	121	29.44%
依	693		8	188	0.02834%	511668	82.64%	121	29.44%
害	718		10	180	0.02713%	511848	83.33%	121	29.44%
簡	756		18	165	0.02487%	512013	84.32%	121	29.44%
案	394		10	366	0.05517%	512379	70.62%	120	29.20%
院	404		9	361	0.05441%	512740	71.17%	120	29.20%
怕	576		8	245	0.03693%	512985	78.86%	120	29.20%
停	629		11	213	0.0321%	513198	80.70%	120	29.20%
緊	654		14	205	0.0309%	513403	81.49%	120	29.20%
肯	655		8	205	0.0309%	513608	81.52%	120	29.20%
誰	513		15	279	0.04205%	513887	76.38%	119	28.95%
素	554		10	257	0.03874%	514144	78.03%	119	28.95%
奇	614		8	224	0.03376%	514368	80.21%	119	28.95%
壓	508		17	283	0.04265%	514651	76.17%	118	28.71%
策	512		12	279	0.04205%	514930	76.34%	118	28.71%
益	582		10	242	0.03648%	515172	79.08%	118	28.71%
漸	588		14	239	0.03602%	515411	79.30%	118	28.71%
餘	698		15	187	0.02819%	515598	82.78%	118	28.71%
疑	725		14	178	0.02683%	515776	83.52%	118	28.71%
嗎	551		13	257	0.03874%	516033	77.92%	117	28.47%
景	615		12	223	0.03361%	516256	80.24%	117	28.47%
助	683		7	191	0.02879%	516447	82.35%	117	28.47%
山	301		3	514	0.07747%	516961	64.51%	116	28.22%
飛	539		9	264	0.03979%	517225	77.45%	116	28.22%
句	620		5	221	0.03331%	517446	80.41%	116	28.22%
古	482		5	295	0.04446%	517741	75.04%	115	27.98%
級	589		10	239	0.03602%	517980	79.34%	115	27.98%
歲	592		13	237	0.03572%	518217	79.44%	115	27.98%
布	595		5	234	0.03527%	518451	79.55%	115	27.98%
語	621		14	221	0.03331%	518672	80.44%	115	27.98%
露	720		21	180	0.02713%	518852	83.39%	115	27.98%
黑	452		12	322	0.04853%	519174	73.65%	114	27.74%
晚	586		11	240	0.03617%	519414	79.23%	114	27.74%
細	663		11	201	0.0303%	519615	81.76%	114	27.74%
短	671		12	198	0.02984%	519813	82.00%	114	27.74%
充	755		5	165	0.02487%	519978	84.29%	114	27.74%
術	428		11	345	0.052%	520323	72.44%	113	27.49%
越	442		12	331	0.04989%	520654	73.15%	113	27.49%
味	584		8	240	0.03617%	520894	79.16%	113	27.49%
念	640		8	209	0.0315%	521103	81.05%	113	27.49%
史	646		5	207	0.0312%	521310	81.24%	113	27.49%
善	694		12	188	0.02834%	521498	82.67%	113	27.49%
良	773		7	160	0.02412%	521658	84.74%	113	27.49%
音	347		9	437	0.06587%	522095	67.80%	112	27.25%
南	474		9	301	0.04537%	522396	74.68%	112	27.25%
職	529		18	269	0.04054%	522665	77.04%	112	27.25%
換	649		12	206	0.03105%	522871	81.33%	112	27.25%
拿	652		10	205	0.0309%	523076	81.43%	112	27.25%
突	787		9	156	0.02351%	523232	85.07%	112	27.25%
朋	480		8	296	0.04461%	523528	74.95%	111	27.01%
師	506		10	284	0.04281%	523812	76.09%	111	27.01%
型	658		9	202	0.03045%	524014	81.61%	111	27.01%
評	688		12	191	0.02879%	524205	82.50%	111	27.01%
衣	485		6	295	0.04446%	524500	75.17%	110	26.76%
戰	561		16	252	0.03798%	524752	78.30%	110	26.76%
圖	585		14	240	0.03617%	524992	79.19%	110	26.76%
效	604		10	228	0.03437%	525220	79.86%	110	26.76%
承	690		8	190	0.02864%	525410	82.56%	110	26.76%
科	524		9	271	0.04085%	525681	76.84%	109	26.52%
修	641		10	208	0.03135%	525889	81.08%	109	26.52%
均	737		7	171	0.02577%	526060	83.84%	109	26.52%
呼	783		8	157	0.02366%	526217	84.97%	109	26.52%
委	382		8	384	0.05788%	526601	69.94%	108	26.28%
吧	594		7	234	0.03527%	526835	79.52%	108	26.28%
預	635		13	212	0.03195%	527047	80.89%	108	26.28%
養	695		15	188	0.02834%	527235	82.70%	108	26.28%
某	723		9	179	0.02698%	527414	83.47%	108	26.28%
積	750		16	168	0.02532%	527582	84.17%	108	26.28%
置	767		13	162	0.02442%	527744	84.59%	108	26.28%
講	572		17	249	0.03753%	527993	78.72%	107	26.03%
查	581		9	243	0.03663%	528236	79.05%	107	26.03%
退	611		9	227	0.03421%	528463	80.10%	107	26.03%
施	624		9	219	0.03301%	528682	80.54%	107	26.03%
規	637		11	211	0.0318%	528893	80.96%	107	26.03%
周	681		8	192	0.02894%	529085	82.30%	107	26.03%
亂	743		13	169	0.02547%	529254	83.99%	107	26.03%
慮	765		15	162	0.02442%	529416	84.54%	107	26.03%
火	493		4	289	0.04356%	529705	75.53%	106	25.79%
劃	550		14	257	0.03874%	529962	77.88%	106	25.79%
透	740		10	171	0.02577%	530133	83.91%	106	25.79%
官	491		8	291	0.04386%	530424	75.44%	105	25.55%
傷	511		13	279	0.04205%	530703	76.30%	105	25.55%
號	608		13	228	0.03437%	530931	80.00%	105	25.55%
付	721		5	179	0.02698%	531110	83.42%	105	25.55%
懷	766		19	162	0.02442%	531272	84.57%	105	25.55%
批	625		7	217	0.03271%	531489	80.57%	104	25.30%
異	815		11	149	0.02246%	531638	85.71%	104	25.30%
食	360		9	410	0.0618%	532048	68.63%	103	25.06%
群	632		13	213	0.0321%	532261	80.80%	103	25.06%
升	645		4	207	0.0312%	532468	81.21%	103	25.06%
習	686		11	191	0.02879%	532659	82.44%	103	25.06%
訴	736		12	172	0.02592%	532831	83.81%	103	25.06%
趣	738		15	171	0.02577%	533002	83.86%	103	25.06%
限	748		8	169	0.02547%	533171	84.12%	103	25.06%
既	759		9	164	0.02472%	533335	84.39%	103	25.06%
列	818		6	148	0.02231%	533483	85.78%	103	25.06%
溫	469		13	309	0.04657%	533792	74.45%	102	24.82%
病	507		10	284	0.04281%	534076	76.13%	102	24.82%
採	653		11	205	0.0309%	534281	81.46%	102	24.82%
冷	741		7	170	0.02562%	534451	83.94%	102	24.82%
答	746		12	169	0.02547%	534620	84.07%	102	24.82%
缺	752		10	167	0.02517%	534787	84.22%	102	24.82%
避	796		16	154	0.02321%	534941	85.28%	102	24.82%
途	867		10	137	0.02065%	535078	86.82%	102	24.82%
印	642		6	208	0.03135%	535286	81.11%	101	24.57%
吸	665		7	200	0.03014%	535486	81.82%	101	24.57%
舊	691		18	189	0.02849%	535675	82.58%	101	24.57%
房	384		8	380	0.05728%	536055	70.06%	100	24.33%
斯	479		12	296	0.04461%	536351	74.91%	100	24.33%
研	650		9	206	0.03105%	536557	81.36%	100	24.33%
拉	667		8	200	0.03014%	536757	81.88%	100	24.33%
賣	696		15	187	0.02819%	536944	82.73%	100	24.33%
富	724		12	178	0.02683%	537122	83.50%	100	24.33%
永	745		5	169	0.02547%	537291	84.04%	100	24.33%
林	456		8	320	0.04823%	537611	73.84%	99	24.09%
皮	466		5	312	0.04703%	537923	74.31%	98	23.84%
康	538		11	264	0.03979%	538187	77.41%	98	23.84%
黃	600		12	232	0.03497%	538419	79.73%	98	23.84%
靜	648		16	207	0.0312%	538626	81.30%	98	23.84%
壞	772		19	160	0.02412%	538786	84.71%	98	23.84%
優	791		17	154	0.02321%	538940	85.16%	98	23.84%
圍	798		12	153	0.02306%	539093	85.32%	98	23.84%
尋	809		12	150	0.02261%	539243	85.58%	98	23.84%
驚	863		23	138	0.0208%	539381	86.74%	98	23.84%
班	659		10	202	0.03045%	539583	81.64%	97	23.60%
土	754		3	166	0.02502%	539749	84.27%	97	23.60%
忽	799		8	153	0.02306%	539902	85.35%	97	23.60%
略	814		11	149	0.02246%	540051	85.69%	97	23.60%
紙	651		10	206	0.03105%	540257	81.40%	96	23.36%
聞	687		14	191	0.02879%	540448	82.47%	96	23.36%
微	714		13	181	0.02728%	540629	83.23%	96	23.36%
熟	852		15	140	0.0211%	540769	86.51%	96	23.36%
觸	861		20	138	0.0208%	540907	86.70%	96	23.36%
陸	617		10	223	0.03361%	541130	80.31%	95	23.11%
城	630		9	213	0.0321%	541343	80.73%	95	23.11%
德	670		15	198	0.02984%	541541	81.97%	95	23.11%
怪	701		8	185	0.02788%	541726	82.87%	95	23.11%
製	712		14	182	0.02743%	541908	83.17%	95	23.11%
烈	742		10	170	0.02562%	542078	83.97%	95	23.11%
律	764		9	162	0.02442%	542240	84.52%	95	23.11%
送	739		9	171	0.02577%	542411	83.89%	94	22.87%
密	758		11	164	0.02472%	542575	84.37%	94	22.87%
堅	808		11	150	0.02261%	542725	85.55%	94	22.87%
模	821		15	148	0.02231%	542873	85.85%	94	22.87%
育	525		7	271	0.04085%	543144	76.88%	93	22.63%
勝	774		12	159	0.02397%	543303	84.76%	93	22.63%
守	839		6	142	0.0214%	543445	86.24%	93	22.63%
順	853		12	140	0.0211%	543585	86.53%	93	22.63%
按	898		9	128	0.01929%	543713	87.44%	93	22.63%
站	597		10	233	0.03512%	543946	79.62%	92	22.38%
福	618		13	222	0.03346%	544168	80.34%	92	22.38%
血	626		6	216	0.03256%	544384	80.60%	92	22.38%
減	628		12	214	0.03226%	544598	80.67%	92	22.38%
宣	768		9	161	0.02427%	544759	84.61%	92	22.38%
執	832		11	143	0.02155%	544902	86.09%	92	22.38%
遇	841		12	142	0.0214%	545044	86.28%	92	22.38%
困	922		7	123	0.01854%	545167	87.90%	92	22.38%
尤	926		4	122	0.01839%	545289	87.97%	92	22.38%
遊	593		12	235	0.03542%	545524	79.48%	91	22.14%
拍	708		8	184	0.02773%	545708	83.06%	91	22.14%
沙	734		7	172	0.02592%	545880	83.76%	91	22.14%
席	555		10	256	0.03859%	546136	78.07%	90	21.90%
夜	580		8	243	0.03663%	546379	79.01%	90	21.90%
雨	609		8	228	0.03437%	546607	80.04%	90	21.90%
器	633		16	212	0.03195%	546819	80.83%	90	21.90%
協	656		8	204	0.03075%	547023	81.55%	90	21.90%
楚	835		13	143	0.02155%	547166	86.15%	90	21.90%
掉	848		11	140	0.0211%	547306	86.43%	90	21.90%
腳	859		13	138	0.0208%	547444	86.66%	90	21.90%
貴	874		12	136	0.0205%	547580	86.97%	90	21.90%
予	897		4	128	0.01929%	547708	87.42%	90	21.90%
陽	473		11	302	0.04552%	548010	74.64%	89	21.65%
巴	527		4	270	0.0407%	548280	76.96%	89	21.65%
急	812		9	149	0.02246%	548429	85.64%	89	21.65%
速	838		10	143	0.02155%	548572	86.21%	89	21.65%
擊	850		17	140	0.0211%	548712	86.47%	89	21.65%
擇	869		16	136	0.0205%	548848	86.86%	89	21.65%
穿	709		9	183	0.02758%	549031	83.09%	88	21.41%
宜	843		8	141	0.02125%	549172	86.32%	88	21.41%
雜	855		18	139	0.02095%	549311	86.57%	88	21.41%
幸	901		8	127	0.01914%	549438	87.50%	88	21.41%
軍	559		9	254	0.03828%	549692	78.22%	87	21.17%
休	729		6	174	0.02623%	549866	83.63%	87	21.17%
創	749		12	168	0.02532%	550034	84.14%	87	21.17%
腦	803		13	152	0.02291%	550186	85.44%	87	21.17%
沉	813		7	149	0.02246%	550335	85.67%	87	21.17%
追	826		9	145	0.02186%	550480	85.95%	87	21.17%
唯	953		11	116	0.01748%	550596	88.46%	87	21.17%
套	954		10	116	0.01748%	550712	88.47%	87	21.17%
克	421		7	350	0.05275%	551062	72.08%	86	20.92%
概	810		13	150	0.02261%	551212	85.60%	86	20.92%
移	816		11	149	0.02246%	551361	85.73%	86	20.92%
配	879		10	135	0.02035%	551496	87.07%	86	20.92%
惜	917		11	124	0.01869%	551620	87.80%	86	20.92%
棄	939		11	120	0.01809%	551740	88.21%	86	20.92%
復	955		12	116	0.01748%	551856	88.49%	86	20.92%
李	477		7	299	0.04507%	552155	74.82%	85	20.68%
灣	578		25	245	0.03693%	552400	78.94%	85	20.68%
豐	583		18	241	0.03632%	552641	79.12%	85	20.68%
玩	616		8	223	0.03361%	552864	80.27%	85	20.68%
街	711		12	182	0.02743%	553046	83.14%	85	20.68%
零	804		13	152	0.02291%	553198	85.46%	85	20.68%
章	825		11	145	0.02186%	553343	85.93%	85	20.68%
擁	849		16	140	0.0211%	553483	86.45%	85	20.68%
迎	957		7	116	0.01748%	553599	88.53%	85	20.68%
激	965		16	115	0.01733%	553714	88.66%	85	20.68%
石	606		5	228	0.03437%	553942	79.93%	84	20.44%
亞	644		8	207	0.0312%	554149	81.18%	84	20.44%
率	662		11	201	0.0303%	554350	81.73%	84	20.44%
痛	727		12	177	0.02668%	554527	83.58%	84	20.44%
副	786		11	156	0.02351%	554683	85.05%	84	20.44%
毛	822		4	148	0.02231%	554831	85.87%	84	20.44%
散	824		12	145	0.02186%	554976	85.91%	84	20.44%
險	862		15	138	0.0208%	555114	86.72%	84	20.44%
歸	888		18	130	0.01959%	555244	87.25%	84	20.44%
忘	908		7	126	0.01899%	555370	87.63%	84	20.44%
述	912		8	125	0.01884%	555495	87.71%	84	20.44%
靈	913		24	125	0.01884%	555620	87.73%	84	20.44%
慣	918		14	124	0.01869%	555744	87.82%	84	20.44%
替	980		12	111	0.01673%	555855	88.92%	84	20.44%
樓	549		15	258	0.03889%	556113	77.84%	83	20.19%
系	719		7	180	0.02713%	556293	83.36%	83	20.19%
財	726		10	178	0.02683%	556471	83.55%	83	20.19%
午	775		4	159	0.02397%	556630	84.78%	83	20.19%
鐘	846		20	141	0.02125%	556771	86.39%	83	20.19%
威	915		9	124	0.01869%	556895	87.77%	83	20.19%
普	938		12	120	0.01809%	557015	88.19%	83	20.19%
脫	1005		11	108	0.01628%	557123	89.33%	83	20.19%
孩	552		9	257	0.03874%	557380	77.95%	82	19.95%
技	675		7	196	0.02954%	557576	82.12%	82	19.95%
左	706		5	184	0.02773%	557760	83.01%	82	19.95%
飯	753		12	167	0.02517%	557927	84.25%	82	19.95%
座	777		10	159	0.02397%	558086	84.83%	82	19.95%
享	856		8	138	0.0208%	558224	86.60%	82	19.95%
右	885		5	131	0.01974%	558355	87.19%	82	19.95%
尚	931		8	121	0.01824%	558476	88.06%	82	19.95%
附	943		7	119	0.01794%	558595	88.28%	82	19.95%
衝	956		15	116	0.01748%	558711	88.51%	82	19.95%
損	1002		13	108	0.01628%	558819	89.28%	82	19.95%
黨	371		20	397	0.05984%	559216	69.30%	81	19.71%
護	599		21	232	0.03497%	559448	79.69%	81	19.71%
款	669		12	199	0.02999%	559647	81.94%	81	19.71%
控	840		11	142	0.0214%	559789	86.26%	81	19.71%
剛	864		10	137	0.02065%	559926	86.76%	81	19.71%
納	871		10	136	0.0205%	560062	86.91%	81	19.71%
誤	873		14	136	0.0205%	560198	86.95%	81	19.71%
察	881		14	133	0.02005%	560331	87.11%	81	19.71%
懂	893		17	129	0.01944%	560460	87.35%	81	19.71%
翻	925		18	123	0.01854%	560583	87.95%	81	19.71%
恐	994		10	109	0.01643%	560692	89.15%	81	19.71%
京	591		8	237	0.03572%	560929	79.41%	80	19.46%
防	811		6	150	0.02261%	561079	85.62%	80	19.46%
波	876		8	135	0.02035%	561214	87.01%	80	19.46%
源	877		13	135	0.02035%	561349	87.03%	80	19.46%
凡	951		3	116	0.01748%	561465	88.42%	80	19.46%
狀	984		8	111	0.01673%	561576	88.99%	80	19.46%
藝	558		19	254	0.03828%	561830	78.19%	79	19.22%
購	661		17	202	0.03045%	562032	81.70%	79	19.22%
探	785		11	157	0.02366%	562189	85.02%	79	19.22%
額	805		18	152	0.02291%	562341	85.49%	79	19.22%
錄	967		16	115	0.01733%	562456	88.70%	79	19.22%
敢	979		12	111	0.01673%	562567	88.90%	79	19.22%
掌	1001		12	108	0.01628%	562675	89.27%	79	19.22%
招	1020		8	104	0.01568%	562779	89.57%	79	19.22%
營	684		17	191	0.02879%	562970	82.38%	78	18.98%
草	732		10	173	0.02608%	563143	83.71%	78	18.98%
臉	747		17	169	0.02547%	563312	84.09%	78	18.98%
陣	899		9	128	0.01929%	563440	87.46%	78	18.98%
佔	900		7	127	0.01914%	563567	87.48%	78	18.98%
介	921		4	123	0.01854%	563690	87.88%	78	18.98%
亮	933		9	120	0.01809%	563810	88.10%	78	18.98%
逐	987		10	111	0.01673%	563921	89.04%	78	18.98%
銀	471		14	303	0.04567%	564224	74.55%	77	18.73%
革	639		9	211	0.0318%	564435	81.02%	77	18.73%
爾	760		14	164	0.02472%	564599	84.42%	77	18.73%
誠	896		13	129	0.01944%	564728	87.40%	77	18.73%
映	903		9	127	0.01914%	564855	87.54%	77	18.73%
揮	947		12	117	0.01763%	564972	88.35%	77	18.73%
幫	961		17	115	0.01733%	565087	88.59%	77	18.73%
弱	962		10	115	0.01733%	565202	88.61%	77	18.73%
朝	975		12	112	0.01688%	565314	88.83%	77	18.73%
擺	1037		18	100	0.01507%	565414	89.83%	77	18.73%
票	553		11	257	0.03874%	565671	77.99%	76	18.49%
店	603		8	228	0.03437%	565899	79.83%	76	18.49%
戲	710		17	182	0.02743%	566081	83.12%	76	18.49%
鐵	797		21	154	0.02321%	566235	85.30%	76	18.49%
洲	802		9	152	0.02291%	566387	85.42%	76	18.49%
夢	819		14	148	0.02231%	566535	85.80%	76	18.49%
室	823		9	146	0.02201%	566681	85.89%	76	18.49%
階	827		11	145	0.02186%	566826	85.98%	76	18.49%
旁	834		10	143	0.02155%	566969	86.13%	76	18.49%
哪	875		10	135	0.02035%	567104	86.99%	76	18.49%
賞	892		15	130	0.01959%	567234	87.33%	76	18.49%
幹	968		13	114	0.01718%	567348	88.72%	76	18.49%
毫	981		11	111	0.01673%	567459	88.94%	76	18.49%
訪	771		11	161	0.02427%	567620	84.69%	75	18.25%
庭	776		10	159	0.02397%	567779	84.81%	75	18.25%
暗	858		13	138	0.0208%	567917	86.64%	75	18.25%
抗	865		7	137	0.02065%	568054	86.78%	75	18.25%
私	870		7	136	0.0205%	568190	86.89%	75	18.25%
偶	883		11	132	0.0199%	568322	87.15%	75	18.25%
耳	942		6	119	0.01794%	568441	88.26%	75	18.25%
釋	958		20	116	0.01748%	568557	88.54%	75	18.25%
股	448		8	326	0.04914%	568883	73.45%	74	18.00%
球	623		11	220	0.03316%	569103	80.51%	74	18.00%
省	788		9	155	0.02336%	569258	85.09%	74	18.00%
堂	792		11	154	0.02321%	569412	85.19%	74	18.00%
浪	889		10	130	0.01959%	569542	87.27%	74	18.00%
健	992		11	109	0.01643%	569651	89.12%	74	18.00%
羅	478		19	297	0.04477%	569948	74.86%	73	17.76%
勞	664		12	200	0.03014%	570148	81.79%	73	17.76%
江	779		6	159	0.02397%	570307	84.88%	73	17.76%
殺	780		11	158	0.02381%	570465	84.90%	73	17.76%
陳	806		10	151	0.02276%	570616	85.51%	73	17.76%
麗	854		19	140	0.0211%	570756	86.55%	73	17.76%
忙	916		6	124	0.01869%	570880	87.78%	73	17.76%
序	974		7	112	0.01688%	570992	88.82%	73	17.76%
畢	985		11	111	0.01673%	571103	89.00%	73	17.76%
鼓	1026		13	104	0.01568%	571207	89.66%	73	17.76%
固	1030		8	102	0.01537%	571309	89.73%	73	17.76%
靠	1068		15	96	0.01447%	571405	90.29%	73	17.76%
警	613		20	225	0.03391%	571630	80.17%	72	17.52%
母	673		5	197	0.02969%	571827	82.06%	72	17.52%
雲	731		12	174	0.02623%	572001	83.68%	72	17.52%
牌	794		12	154	0.02321%	572155	85.23%	72	17.52%
慢	829		14	144	0.0217%	572299	86.02%	72	17.52%
僅	884		13	131	0.01974%	572430	87.17%	72	17.52%
尊	1000		12	108	0.01628%	572538	89.25%	72	17.52%
淡	1017		11	105	0.01583%	572643	89.52%	72	17.52%
臨	1046		17	99	0.01492%	572742	89.97%	72	17.52%
校	541		10	263	0.03964%	573005	77.52%	71	17.27%
洋	677		9	195	0.02939%	573200	82.18%	71	17.27%
屋	678		9	193	0.02909%	573393	82.21%	71	17.27%
酒	728		10	176	0.02653%	573569	83.60%	71	17.27%
莫	770		11	161	0.02427%	573730	84.66%	71	17.27%
碼	831		15	144	0.0217%	573874	86.06%	71	17.27%
估	934		7	120	0.01809%	573994	88.12%	71	17.27%
禁	940		13	120	0.01809%	574114	88.22%	71	17.27%
端	1009		14	107	0.01613%	574221	89.40%	71	17.27%
握	1089		12	92	0.01387%	574313	90.59%	71	17.27%
劇	436		15	336	0.05064%	574649	72.85%	70	17.03%
迷	801		9	153	0.02306%	574802	85.39%	70	17.03%
油	851		8	140	0.0211%	574942	86.49%	70	17.03%
龍	887		16	131	0.01974%	575073	87.23%	70	17.03%
訂	895		9	129	0.01944%	575202	87.38%	70	17.03%
搞	978		13	111	0.01673%	575313	88.88%	70	17.03%
抱	1016		8	105	0.01583%	575418	89.51%	70	17.03%
隔	1040		12	100	0.01507%	575518	89.88%	70	17.03%
藏	1060		18	97	0.01462%	575615	90.17%	70	17.03%
愈	634		13	212	0.03195%	575827	80.86%	69	16.79%
售	666		11	200	0.03014%	576027	81.85%	69	16.79%
園	722		13	179	0.02698%	576206	83.44%	69	16.79%
跑	837		12	143	0.02155%	576349	86.19%	69	16.79%
跳	972		13	113	0.01703%	576462	88.78%	69	16.79%
禮	986		17	111	0.01673%	576573	89.02%	69	16.79%
趕	1023		14	104	0.01568%	576677	89.62%	69	16.79%
志	1041		7	99	0.01492%	576776	89.89%	69	16.79%
硬	1058		12	97	0.01462%	576873	90.14%	69	16.79%
隊	700		11	186	0.02803%	577059	82.84%	68	16.55%
頓	790		13	155	0.02336%	577214	85.14%	68	16.55%
互	1054		4	97	0.01462%	577311	90.09%	68	16.55%
穩	1090		19	92	0.01387%	577403	90.60%	68	16.55%
鬆	1106		18	90	0.01357%	577493	90.82%	68	16.55%
醫	638		18	211	0.0318%	577704	80.99%	67	16.30%
木	762		4	163	0.02457%	577867	84.47%	67	16.30%
彈	778		15	159	0.02397%	578026	84.86%	67	16.30%
睡	795		14	154	0.02321%	578180	85.25%	67	16.30%
里	842		7	142	0.0214%	578322	86.30%	67	16.30%
昨	945		9	118	0.01779%	578440	88.31%	67	16.30%
忍	963		7	115	0.01733%	578555	88.63%	67	16.30%
載	1024		13	104	0.01568%	578659	89.63%	67	16.30%
努	1062		7	96	0.01447%	578755	90.20%	67	16.30%
榮	1064		14	96	0.01447%	578851	90.23%	67	16.30%
燈	657		16	203	0.0306%	579054	81.58%	66	16.06%
索	928		10	122	0.01839%	579176	88.01%	66	16.06%
敗	996		11	109	0.01643%	579285	89.18%	66	16.06%
