單字	序號	部首	筆劃	頻次	頻率	累積頻次	累積頻率	見檔次	見檔率
猖	2654		11	9	0.001359%	655932	99.06%	7	2.14%
砸	2655		10	9	0.001359%	655941	99.06%	7	2.14%
笙	2656		11	9	0.001359%	655950	99.07%	4	1.22%
簾	2657		19	9	0.001359%	655959	99.07%	8	2.45%
繹	2658		19	9	0.001359%	655968	99.07%	5	1.53%
缸	2659		9	9	0.001359%	655977	99.07%	7	2.14%
耽	2660		10	9	0.001359%	655986	99.07%	7	2.14%
膏	2661		14	9	0.001359%	655995	99.07%	7	2.14%
芭	2662		8	9	0.001359%	656004	99.07%	2	0.61%
苑	2663		9	9	0.001359%	656013	99.08%	6	1.84%
茬	2664		10	9	0.001359%	656022	99.08%	5	1.53%
蕉	2665		16	9	0.001359%	656031	99.08%	4	1.22%
虫	2666		6	9	0.001359%	656040	99.08%	5	1.53%
蜂	2667		13	9	0.001359%	656049	99.08%	6	1.84%
蜿	2668		14	9	0.001359%	656058	99.08%	8	2.45%
褂	2669		13	9	0.001359%	656067	99.08%	7	2.14%
襟	2670		18	9	0.001359%	656076	99.09%	7	2.14%
襖	2671		18	9	0.001359%	656085	99.09%	5	1.53%
襪	2672		20	9	0.001359%	656094	99.09%	8	2.45%
詢	2673		13	9	0.001359%	656103	99.09%	7	2.14%
諧	2674		16	9	0.001359%	656112	99.09%	9	2.75%
諷	2675		16	9	0.001359%	656121	99.09%	7	2.14%
貞	2676		9	9	0.001359%	656130	99.09%	5	1.53%
貸	2677		12	9	0.001359%	656139	99.09%	6	1.84%
踩	2678		15	9	0.001359%	656148	99.10%	7	2.14%
蹄	2679		16	9	0.001359%	656157	99.10%	7	2.14%
軋	2680		8	9	0.001359%	656166	99.10%	6	1.84%
酬	2681		13	9	0.001359%	656175	99.10%	8	2.45%
鎊	2682		18	9	0.001359%	656184	99.10%	3	0.92%
鐮	2683		21	9	0.001359%	656193	99.10%	9	2.75%
陝	2684		9	9	0.001359%	656202	99.10%	7	2.14%
霎	2685		16	9	0.001359%	656211	99.11%	5	1.53%
餓	2686		15	9	0.001359%	656220	99.11%	7	2.14%
饅	2687		19	9	0.001359%	656229	99.11%	3	0.92%
鬱	2688		29	9	0.001359%	656238	99.11%	6	1.84%
乍	2689		5	8	0.001208%	656246	99.11%	6	1.84%
倦	2690		10	8	0.001208%	656254	99.11%	7	2.14%
僚	2691		14	8	0.001208%	656262	99.11%	6	1.84%
僵	2692		15	8	0.001208%	656270	99.11%	6	1.84%
冤	2693		10	8	0.001208%	656278	99.12%	5	1.53%
况	2694		7	8	0.001208%	656286	99.12%	7	2.14%
凈	2695		10	8	0.001208%	656294	99.12%	6	1.84%
匙	2696		11	8	0.001208%	656302	99.12%	4	1.22%
咐	2697		8	8	0.001208%	656310	99.12%	7	2.14%
哉	2698		9	8	0.001208%	656318	99.12%	5	1.53%
哺	2699		10	8	0.001208%	656326	99.12%	6	1.84%
唧	2700		10	8	0.001208%	656334	99.12%	4	1.22%
啞	2701		11	8	0.001208%	656342	99.13%	7	2.14%
啾	2702		12	8	0.001208%	656350	99.13%	4	1.22%
囉	2703		22	8	0.001208%	656358	99.13%	6	1.84%
圾	2704		7	8	0.001208%	656366	99.13%	6	1.84%
垃	2705		8	8	0.001208%	656374	99.13%	6	1.84%
屑	2706		10	8	0.001208%	656382	99.13%	3	0.92%
屹	2707		6	8	0.001208%	656390	99.13%	7	2.14%
崎	2708		11	8	0.001208%	656398	99.13%	6	1.84%
弓	2709		3	8	0.001208%	656406	99.13%	5	1.53%
弘	2710		5	8	0.001208%	656414	99.14%	1	0.31%
彤	2711		7	8	0.001208%	656422	99.14%	4	1.22%
徙	2712		11	8	0.001208%	656430	99.14%	4	1.22%
怔	2713		8	8	0.001208%	656438	99.14%	6	1.84%
恭	2714		10	8	0.001208%	656446	99.14%	6	1.84%
惹	2715		13	8	0.001208%	656454	99.14%	7	2.14%
愁	2716		13	8	0.001208%	656462	99.14%	7	2.14%
抄	2717		7	8	0.001208%	656470	99.14%	7	2.14%
拓	2718		8	8	0.001208%	656478	99.15%	5	1.53%
揉	2719		12	8	0.001208%	656486	99.15%	5	1.53%
摹	2720		15	8	0.001208%	656494	99.15%	5	1.53%
敷	2721		15	8	0.001208%	656502	99.15%	6	1.84%
斂	2722		17	8	0.001208%	656510	99.15%	4	1.22%
曳	2723		6	8	0.001208%	656518	99.15%	8	2.45%
朴	2724		6	8	0.001208%	656526	99.15%	3	0.92%
杈	2725		7	8	0.001208%	656534	99.15%	5	1.53%
柑	2726		9	8	0.001208%	656542	99.16%	3	0.92%
棺	2727		12	8	0.001208%	656550	99.16%	5	1.53%
椰	2728		13	8	0.001208%	656558	99.16%	5	1.53%
橄	2729		16	8	0.001208%	656566	99.16%	3	0.92%
氧	2730		10	8	0.001208%	656574	99.16%	7	2.14%
沛	2731		7	8	0.001208%	656582	99.16%	7	2.14%
浴	2732		10	8	0.001208%	656590	99.16%	8	2.45%
淙	2733		11	8	0.001208%	656598	99.16%	4	1.22%
渦	2734		12	8	0.001208%	656606	99.17%	4	1.22%
澇	2735		15	8	0.001208%	656614	99.17%	5	1.53%
澡	2736		16	8	0.001208%	656622	99.17%	5	1.53%
炳	2737		9	8	0.001208%	656630	99.17%	7	2.14%
燭	2738		17	8	0.001208%	656638	99.17%	5	1.53%
爍	2739		19	8	0.001208%	656646	99.17%	8	2.45%
爸	2740		8	8	0.001208%	656654	99.17%	2	0.61%
狡	2741		9	8	0.001208%	656662	99.17%	8	2.45%
猴	2742		12	8	0.001208%	656670	99.17%	6	1.84%
猾	2743		13	8	0.001208%	656678	99.18%	8	2.45%
瑩	2744		15	8	0.001208%	656686	99.18%	6	1.84%
瓷	2745		11	8	0.001208%	656694	99.18%	8	2.45%
痴	2746		13	8	0.001208%	656702	99.18%	5	1.53%
皚	2747		15	8	0.001208%	656710	99.18%	4	1.22%
盔	2748		11	8	0.001208%	656718	99.18%	5	1.53%
瞄	2749		14	8	0.001208%	656726	99.18%	6	1.84%
瞻	2750		18	8	0.001208%	656734	99.18%	7	2.14%
矯	2751		17	8	0.001208%	656742	99.19%	7	2.14%
穹	2752		8	8	0.001208%	656750	99.19%	8	2.45%
綁	2753		13	8	0.001208%	656758	99.19%	6	1.84%
綽	2754		14	8	0.001208%	656766	99.19%	5	1.53%
綢	2755		14	8	0.001208%	656774	99.19%	8	2.45%
繽	2756		20	8	0.001208%	656782	99.19%	8	2.45%
纜	2757		27	8	0.001208%	656790	99.19%	6	1.84%
肢	2758		8	8	0.001208%	656798	99.19%	3	0.92%
胳	2759		10	8	0.001208%	656806	99.20%	6	1.84%
脹	2760		12	8	0.001208%	656814	99.20%	5	1.53%
臀	2761		17	8	0.001208%	656822	99.20%	1	0.31%
苷	2762		9	8	0.001208%	656830	99.20%	1	0.31%
茲	2763		10	8	0.001208%	656838	99.20%	7	2.14%
菠	2764		12	8	0.001208%	656846	99.20%	1	0.31%
葱	2765		13	8	0.001208%	656854	99.20%	6	1.84%
蔬	2766		15	8	0.001208%	656862	99.20%	6	1.84%
蘸	2767		23	8	0.001208%	656870	99.20%	5	1.53%
蚊	2768		10	8	0.001208%	656878	99.21%	6	1.84%
蜒	2769		14	8	0.001208%	656886	99.21%	7	2.14%
蝴	2770		15	8	0.001208%	656894	99.21%	5	1.53%
袱	2771		11	8	0.001208%	656902	99.21%	4	1.22%
裸	2772		13	8	0.001208%	656910	99.21%	5	1.53%
諒	2773		15	8	0.001208%	656918	99.21%	6	1.84%
諮	2774		16	8	0.001208%	656926	99.21%	5	1.53%
豁	2775		17	8	0.001208%	656934	99.21%	8	2.45%
貯	2776		12	8	0.001208%	656942	99.22%	6	1.84%
賜	2777		15	8	0.001208%	656950	99.22%	6	1.84%
赳	2778		9	8	0.001208%	656958	99.22%	4	1.22%
辱	2779		10	8	0.001208%	656966	99.22%	8	2.45%
逞	2780		10	8	0.001208%	656974	99.22%	8	2.45%
邃	2781		17	8	0.001208%	656982	99.22%	7	2.14%
醜	2782		17	8	0.001208%	656990	99.22%	7	2.14%
釀	2783		24	8	0.001208%	656998	99.22%	8	2.45%
鈕	2784		12	8	0.001208%	657006	99.23%	3	0.92%
鑲	2785		25	8	0.001208%	657014	99.23%	7	2.14%
陋	2786		8	8	0.001208%	657022	99.23%	8	2.45%
靶	2787		13	8	0.001208%	657030	99.23%	5	1.53%
餵	2788		17	8	0.001208%	657038	99.23%	3	0.92%
駭	2789		16	8	0.001208%	657046	99.23%	6	1.84%
鮑	2790		16	8	0.001208%	657054	99.23%	5	1.53%
鷗	2791		22	8	0.001208%	657062	99.23%	5	1.53%
丑	2792		4	7	0.001057%	657069	99.24%	4	1.22%
乖	2793		8	7	0.001057%	657076	99.24%	5	1.53%
倚	2794		10	7	0.001057%	657083	99.24%	7	2.14%
俱	2795		10	7	0.001057%	657090	99.24%	5	1.53%
兀	2796		3	7	0.001057%	657097	99.24%	5	1.53%
募	2797		13	7	0.001057%	657104	99.24%	7	2.14%
勳	2798		16	7	0.001057%	657111	99.24%	3	0.92%
后	2799		6	7	0.001057%	657118	99.24%	6	1.84%
咒	2800		8	7	0.001057%	657125	99.24%	5	1.53%
咳	2801		9	7	0.001057%	657132	99.24%	4	1.22%
咭	2802		9	7	0.001057%	657139	99.25%	3	0.92%
哮	2803		10	7	0.001057%	657146	99.25%	7	2.14%
啪	2804		11	7	0.001057%	657153	99.25%	4	1.22%
啼	2805		12	7	0.001057%	657160	99.25%	5	1.53%
喏	2806		12	7	0.001057%	657167	99.25%	5	1.53%
嘀	2807		14	7	0.001057%	657174	99.25%	4	1.22%
嘈	2808		14	7	0.001057%	657181	99.25%	3	0.92%
噢	2809		16	7	0.001057%	657188	99.25%	7	2.14%
嚼	2810		20	7	0.001057%	657195	99.25%	5	1.53%
坍	2811		7	7	0.001057%	657202	99.26%	4	1.22%
堪	2812		12	7	0.001057%	657209	99.26%	5	1.53%
奕	2813		9	7	0.001057%	657216	99.26%	3	0.92%
奠	2814		12	7	0.001057%	657223	99.26%	7	2.14%
姚	2815		9	7	0.001057%	657230	99.26%	6	1.84%
屜	2816		11	7	0.001057%	657237	99.26%	4	1.22%
岡	2817		8	7	0.001057%	657244	99.26%	6	1.84%
崩	2818		11	7	0.001057%	657251	99.26%	6	1.84%
幢	2819		15	7	0.001057%	657258	99.26%	5	1.53%
庚	2820		8	7	0.001057%	657265	99.26%	3	0.92%
廚	2821		15	7	0.001057%	657272	99.27%	3	0.92%
御	2822		11	7	0.001057%	657279	99.27%	7	2.14%
憐	2823		15	7	0.001057%	657286	99.27%	5	1.53%
戮	2824		15	7	0.001057%	657293	99.27%	2	0.61%
扛	2825		6	7	0.001057%	657300	99.27%	6	1.84%
拚	2826		8	7	0.001057%	657307	99.27%	5	1.53%
捐	2827		10	7	0.001057%	657314	99.27%	5	1.53%
挫	2828		10	7	0.001057%	657321	99.27%	6	1.84%
摯	2829		15	7	0.001057%	657328	99.27%	7	2.14%
擱	2830		17	7	0.001057%	657335	99.28%	5	1.53%
晒	2831		10	7	0.001057%	657342	99.28%	7	2.14%
曙	2832		17	7	0.001057%	657349	99.28%	4	1.22%
枕	2833		8	7	0.001057%	657356	99.28%	7	2.14%
枷	2834		9	7	0.001057%	657363	99.28%	6	1.84%
棰	2835		13	7	0.001057%	657370	99.28%	2	0.61%
榨	2836		14	7	0.001057%	657377	99.28%	7	2.14%
橙	2837		16	7	0.001057%	657384	99.28%	5	1.53%
櫃	2838		18	7	0.001057%	657391	99.28%	5	1.53%
泵	2839		9	7	0.001057%	657398	99.28%	5	1.53%
涌	2840		10	7	0.001057%	657405	99.29%	5	1.53%
渣	2841		12	7	0.001057%	657412	99.29%	7	2.14%
漣	2842		14	7	0.001057%	657419	99.29%	4	1.22%
滬	2843		14	7	0.001057%	657426	99.29%	5	1.53%
瀾	2844		20	7	0.001057%	657433	99.29%	6	1.84%
灩	2845		31	7	0.001057%	657440	99.29%	3	0.92%
熄	2846		14	7	0.001057%	657447	99.29%	7	2.14%
瑙	2847		13	7	0.001057%	657454	99.29%	6	1.84%
疫	2848		9	7	0.001057%	657461	99.29%	3	0.92%
瘡	2849		15	7	0.001057%	657468	99.30%	2	0.61%
皂	2850		7	7	0.001057%	657475	99.30%	7	2.14%
瞪	2851		17	7	0.001057%	657482	99.30%	7	2.14%
硼	2852		13	7	0.001057%	657489	99.30%	2	0.61%
磅	2853		15	7	0.001057%	657496	99.30%	6	1.84%
礡	2854		19	7	0.001057%	657503	99.30%	6	1.84%
禪	2855		16	7	0.001057%	657510	99.30%	5	1.53%
穴	2856		5	7	0.001057%	657517	99.30%	7	2.14%
窟	2857		13	7	0.001057%	657524	99.30%	2	0.61%
籲	2858		32	7	0.001057%	657531	99.30%	3	0.92%
絞	2859		12	7	0.001057%	657538	99.31%	4	1.22%
綴	2860		14	7	0.001057%	657545	99.31%	4	1.22%
締	2861		15	7	0.001057%	657552	99.31%	4	1.22%
罰	2862		14	7	0.001057%	657559	99.31%	6	1.84%
羽	2863		6	7	0.001057%	657566	99.31%	6	1.84%
耘	2864		10	7	0.001057%	657573	99.31%	4	1.22%
聾	2865		22	7	0.001057%	657580	99.31%	4	1.22%
肖	2866		7	7	0.001057%	657587	99.31%	6	1.84%
肝	2867		7	7	0.001057%	657594	99.31%	4	1.22%
范	2868		9	7	0.001057%	657601	99.32%	6	1.84%
荐	2869		10	7	0.001057%	657608	99.32%	2	0.61%
虜	2870		13	7	0.001057%	657615	99.32%	7	2.14%
蝦	2871		15	7	0.001057%	657622	99.32%	5	1.53%
衢	2872		24	7	0.001057%	657629	99.32%	3	0.92%
謅	2873		17	7	0.001057%	657636	99.32%	3	0.92%
譚	2874		19	7	0.001057%	657643	99.32%	6	1.84%
豫	2875		16	7	0.001057%	657650	99.32%	6	1.84%
貶	2876		12	7	0.001057%	657657	99.32%	6	1.84%
賠	2877		15	7	0.001057%	657664	99.32%	4	1.22%
赴	2878		9	7	0.001057%	657671	99.33%	5	1.53%
逗	2879		10	7	0.001057%	657678	99.33%	7	2.14%
鈍	2880		12	7	0.001057%	657685	99.33%	5	1.53%
鑿	2881		28	7	0.001057%	657692	99.33%	7	2.14%
閩	2882		14	7	0.001057%	657699	99.33%	3	0.92%
霆	2883		15	7	0.001057%	657706	99.33%	6	1.84%
韋	2884		9	7	0.001057%	657713	99.33%	5	1.53%
頒	2885		13	7	0.001057%	657720	99.33%	7	2.14%
駱	2886		16	7	0.001057%	657727	99.33%	3	0.92%
魁	2887		14	7	0.001057%	657734	99.34%	7	2.14%
鴉	2888		15	7	0.001057%	657741	99.34%	5	1.53%
鶴	2889		21	7	0.001057%	657748	99.34%	5	1.53%
仃	2890		4	6	0.0009062%	657754	99.34%	1	0.31%
伶	2891		7	6	0.0009062%	657760	99.34%	1	0.31%
俘	2892		9	6	0.0009062%	657766	99.34%	6	1.84%
侮	2893		9	6	0.0009062%	657772	99.34%	6	1.84%
兢	2894		14	6	0.0009062%	657778	99.34%	3	0.92%
冕	2895		11	6	0.0009062%	657784	99.34%	6	1.84%
凄	2896		10	6	0.0009062%	657790	99.34%	5	1.53%
刁	2897		2	6	0.0009062%	657796	99.34%	5	1.53%
刑	2898		6	6	0.0009062%	657802	99.35%	5	1.53%
剃	2899		9	6	0.0009062%	657808	99.35%	3	0.92%
勉	2900		9	6	0.0009062%	657814	99.35%	6	1.84%
叨	2901		5	6	0.0009062%	657820	99.35%	4	1.22%
叭	2902		5	6	0.0009062%	657826	99.35%	4	1.22%
吭	2903		7	6	0.0009062%	657832	99.35%	5	1.53%
吾	2904		7	6	0.0009062%	657838	99.35%	4	1.22%
咆	2905		8	6	0.0009062%	657844	99.35%	6	1.84%
呱	2906		8	6	0.0009062%	657850	99.35%	2	0.61%
咸	2907		9	6	0.0009062%	657856	99.35%	6	1.84%
啃	2908		11	6	0.0009062%	657862	99.35%	5	1.53%
喁	2909		12	6	0.0009062%	657868	99.36%	2	0.61%
嗬	2910		14	6	0.0009062%	657874	99.36%	6	1.84%
嘲	2911		15	6	0.0009062%	657880	99.36%	6	1.84%
噗	2912		15	6	0.0009062%	657886	99.36%	5	1.53%
嘶	2913		15	6	0.0009062%	657892	99.36%	5	1.53%
墩	2914		15	6	0.0009062%	657898	99.36%	3	0.92%
壑	2915		17	6	0.0009062%	657904	99.36%	5	1.53%
妍	2916		7	6	0.0009062%	657910	99.36%	6	1.84%
姻	2917		9	6	0.0009062%	657916	99.36%	3	0.92%
娛	2918		10	6	0.0009062%	657922	99.36%	4	1.22%
娓	2919		10	6	0.0009062%	657928	99.36%	3	0.92%
嬰	2920		17	6	0.0009062%	657934	99.37%	6	1.84%
寞	2921		14	6	0.0009062%	657940	99.37%	5	1.53%
岑	2922		7	6	0.0009062%	657946	99.37%	3	0.92%
岔	2923		7	6	0.0009062%	657952	99.37%	5	1.53%
岳	2924		8	6	0.0009062%	657958	99.37%	5	1.53%
巔	2925		22	6	0.0009062%	657964	99.37%	6	1.84%
庇	2926		7	6	0.0009062%	657970	99.37%	5	1.53%
憾	2927		16	6	0.0009062%	657976	99.37%	5	1.53%
懶	2928		19	6	0.0009062%	657982	99.37%	6	1.84%
扼	2929		7	6	0.0009062%	657988	99.37%	4	1.22%
拎	2930		8	6	0.0009062%	657994	99.37%	4	1.22%
捎	2931		10	6	0.0009062%	658000	99.38%	1	0.31%
搓	2932		13	6	0.0009062%	658006	99.38%	4	1.22%
摟	2933		14	6	0.0009062%	658012	99.38%	4	1.22%
摻	2934		14	6	0.0009062%	658018	99.38%	4	1.22%
擎	2935		17	6	0.0009062%	658024	99.38%	4	1.22%
擰	2936		17	6	0.0009062%	658030	99.38%	5	1.53%
攘	2937		20	6	0.0009062%	658036	99.38%	3	0.92%
攬	2938		24	6	0.0009062%	658042	99.38%	6	1.84%
敕	2939		11	6	0.0009062%	658048	99.38%	4	1.22%
暑	2940		12	6	0.0009062%	658054	99.38%	6	1.84%
杉	2941		7	6	0.0009062%	658060	99.38%	3	0.92%
柞	2942		9	6	0.0009062%	658066	99.39%	2	0.61%
梳	2943		10	6	0.0009062%	658072	99.39%	6	1.84%
桅	2944		10	6	0.0009062%	658078	99.39%	4	1.22%
栖	2945		10	6	0.0009062%	658084	99.39%	3	0.92%
梵	2946		11	6	0.0009062%	658090	99.39%	2	0.61%
樵	2947		16	6	0.0009062%	658096	99.39%	3	0.92%
氈	2948		17	6	0.0009062%	658102	99.39%	1	0.31%
沁	2949		7	6	0.0009062%	658108	99.39%	6	1.84%
沱	2950		8	6	0.0009062%	658114	99.39%	4	1.22%
沽	2951		8	6	0.0009062%	658120	99.39%	4	1.22%
洽	2952		9	6	0.0009062%	658126	99.39%	6	1.84%
淞	2953		11	6	0.0009062%	658132	99.40%	1	0.31%
淵	2954		11	6	0.0009062%	658138	99.40%	5	1.53%
漩	2955		14	6	0.0009062%	658144	99.40%	3	0.92%
漾	2956		14	6	0.0009062%	658150	99.40%	6	1.84%
滸	2957		14	6	0.0009062%	658156	99.40%	2	0.61%
濁	2958		16	6	0.0009062%	658162	99.40%	6	1.84%
濘	2959		17	6	0.0009062%	658168	99.40%	5	1.53%
炊	2960		8	6	0.0009062%	658174	99.40%	5	1.53%
炯	2961		9	6	0.0009062%	658180	99.40%	3	0.92%
煜	2962		13	6	0.0009062%	658186	99.40%	2	0.61%
煽	2963		14	6	0.0009062%	658192	99.40%	6	1.84%
熬	2964		15	6	0.0009062%	658198	99.41%	5	1.53%
狽	2965		10	6	0.0009062%	658204	99.41%	6	1.84%
甩	2966		5	6	0.0009062%	658210	99.41%	6	1.84%
疥	2967		9	6	0.0009062%	658216	99.41%	1	0.31%
疹	2968		10	6	0.0009062%	658222	99.41%	4	1.22%
痕	2969		11	6	0.0009062%	658228	99.41%	6	1.84%
癱	2970		24	6	0.0009062%	658234	99.41%	5	1.53%
眸	2971		11	6	0.0009062%	658240	99.41%	3	0.92%
瞋	2972		15	6	0.0009062%	658246	99.41%	2	0.61%
瞞	2973		16	6	0.0009062%	658252	99.41%	5	1.53%
磺	2974		17	6	0.0009062%	658258	99.41%	3	0.92%
秸	2975		11	6	0.0009062%	658264	99.42%	4	1.22%
穫	2976		19	6	0.0009062%	658270	99.42%	5	1.53%
筷	2977		13	6	0.0009062%	658276	99.42%	5	1.53%
簪	2978		18	6	0.0009062%	658282	99.42%	5	1.53%
粼	2979		14	6	0.0009062%	658288	99.42%	3	0.92%
緯	2980		15	6	0.0009062%	658294	99.42%	3	0.92%
繚	2981		18	6	0.0009062%	658300	99.42%	5	1.53%
翡	2982		14	6	0.0009062%	658306	99.42%	5	1.53%
耿	2983		10	6	0.0009062%	658312	99.42%	3	0.92%
脯	2984		11	6	0.0009062%	658318	99.42%	3	0.92%
茁	2985		9	6	0.0009062%	658324	99.42%	6	1.84%
苞	2986		9	6	0.0009062%	658330	99.43%	4	1.22%
苯	2987		9	6	0.0009062%	658336	99.43%	4	1.22%
荔	2988		10	6	0.0009062%	658342	99.43%	2	0.61%
莖	2989		11	6	0.0009062%	658348	99.43%	4	1.22%
荻	2990		11	6	0.0009062%	658354	99.43%	2	0.61%
蒲	2991		14	6	0.0009062%	658360	99.43%	6	1.84%
蔓	2992		15	6	0.0009062%	658366	99.43%	5	1.53%
薪	2993		17	6	0.0009062%	658372	99.43%	6	1.84%
藐	2994		18	6	0.0009062%	658378	99.43%	4	1.22%
藉	2995		18	6	0.0009062%	658384	99.43%	4	1.22%
藩	2996		19	6	0.0009062%	658390	99.43%	3	0.92%
裊	2997		13	6	0.0009062%	658396	99.44%	3	0.92%
詔	2998		12	6	0.0009062%	658402	99.44%	3	0.92%
訶	2999		12	6	0.0009062%	658408	99.44%	4	1.22%
諄	3000		15	6	0.0009062%	658414	99.44%	3	0.92%
諦	3001		16	6	0.0009062%	658420	99.44%	5	1.53%
貓	3002		16	6	0.0009062%	658426	99.44%	6	1.84%
贈	3003		19	6	0.0009062%	658432	99.44%	5	1.53%
贖	3004		22	6	0.0009062%	658438	99.44%	4	1.22%
軛	3005		11	6	0.0009062%	658444	99.44%	3	0.92%
逛	3006		10	6	0.0009062%	658450	99.44%	5	1.53%
遂	3007		12	6	0.0009062%	658456	99.44%	4	1.22%
鄧	3008		14	6	0.0009062%	658462	99.45%	4	1.22%
醺	3009		21	6	0.0009062%	658468	99.45%	2	0.61%
釸	3010		11	6	0.0009062%	658474	99.45%	1	0.31%
鈔	3011		12	6	0.0009062%	658480	99.45%	5	1.53%
鈾	3012		13	6	0.0009062%	658486	99.45%	2	0.61%
鍊	3013		17	6	0.0009062%	658492	99.45%	5	1.53%
錘	3014		17	6	0.0009062%	658498	99.45%	5	1.53%
隼	3015		10	6	0.0009062%	658504	99.45%	3	0.92%
靖	3016		13	6	0.0009062%	658510	99.45%	3	0.92%
颱	3017		14	6	0.0009062%	658516	99.45%	3	0.92%
鬢	3018		24	6	0.0009062%	658522	99.45%	5	1.53%
鱗	3019		23	6	0.0009062%	658528	99.46%	5	1.53%
鳳	3020		14	6	0.0009062%	658534	99.46%	4	1.22%
亨	3021		7	5	0.0007551%	658539	99.46%	2	0.61%
仲	3022		6	5	0.0007551%	658544	99.46%	4	1.22%
侶	3023		9	5	0.0007551%	658549	99.46%	4	1.22%
債	3024		13	5	0.0007551%	658554	99.46%	4	1.22%
儼	3025		22	5	0.0007551%	658559	99.46%	5	1.53%
兜	3026		11	5	0.0007551%	658564	99.46%	5	1.53%
凜	3027		15	5	0.0007551%	658569	99.46%	5	1.53%
卉	3028		5	5	0.0007551%	658574	99.46%	5	1.53%
卒	3029		8	5	0.0007551%	658579	99.46%	4	1.22%
吁	3030		6	5	0.0007551%	658584	99.46%	3	0.92%
吻	3031		7	5	0.0007551%	658589	99.46%	3	0.92%
咕	3032		8	5	0.0007551%	658594	99.47%	3	0.92%
咀	3033		8	5	0.0007551%	658599	99.47%	4	1.22%
呻	3034		8	5	0.0007551%	658604	99.47%	5	1.53%
咚	3035		8	5	0.0007551%	658609	99.47%	3	0.92%
咽	3036		9	5	0.0007551%	658614	99.47%	5	1.53%
唾	3037		12	5	0.0007551%	658619	99.47%	5	1.53%
喲	3038		12	5	0.0007551%	658624	99.47%	5	1.53%
嘿	3039		15	5	0.0007551%	658629	99.47%	4	1.22%
嚓	3040		17	5	0.0007551%	658634	99.47%	3	0.92%
囂	3041		21	5	0.0007551%	658639	99.47%	5	1.53%
囗	3042		3	5	0.0007551%	658644	99.47%	1	0.31%
囪	3043		7	5	0.0007551%	658649	99.47%	3	0.92%
圃	3044		10	5	0.0007551%	658654	99.47%	4	1.22%
堰	3045		12	5	0.0007551%	658659	99.48%	3	0.92%
塌	3046		13	5	0.0007551%	658664	99.48%	5	1.53%
墊	3047		14	5	0.0007551%	658669	99.48%	4	1.22%
墜	3048		15	5	0.0007551%	658674	99.48%	5	1.53%
妞	3049		7	5	0.0007551%	658679	99.48%	1	0.31%
媒	3050		12	5	0.0007551%	658684	99.48%	5	1.53%
嬉	3051		15	5	0.0007551%	658689	99.48%	4	1.22%
孵	3052		14	5	0.0007551%	658694	99.48%	3	0.92%
寥	3053		14	5	0.0007551%	658699	99.48%	4	1.22%
寢	3054		14	5	0.0007551%	658704	99.48%	5	1.53%
窰	3055		15	5	0.0007551%	658709	99.48%	5	1.53%
尹	3056		4	5	0.0007551%	658714	99.48%	3	0.92%
屢	3057		14	5	0.0007551%	658719	99.48%	5	1.53%
崆	3058		11	5	0.0007551%	658724	99.48%	1	0.31%
嶇	3059		14	5	0.0007551%	658729	99.49%	5	1.53%
嶂	3060		14	5	0.0007551%	658734	99.49%	5	1.53%
廷	3061		7	5	0.0007551%	658739	99.49%	5	1.53%
忌	3062		7	5	0.0007551%	658744	99.49%	4	1.22%
恕	3063		10	5	0.0007551%	658749	99.49%	4	1.22%
惋	3064		11	5	0.0007551%	658754	99.49%	5	1.53%
憋	3065		15	5	0.0007551%	658759	99.49%	4	1.22%
掐	3066		11	5	0.0007551%	658764	99.49%	5	1.53%
掣	3067		12	5	0.0007551%	658769	99.49%	2	0.61%
撰	3068		15	5	0.0007551%	658774	99.49%	3	0.92%
攙	3069		20	5	0.0007551%	658779	99.49%	4	1.22%
旳	3070		7	5	0.0007551%	658784	99.49%	5	1.53%
昆	3071		8	5	0.0007551%	658789	99.49%	4	1.22%
昉	3072		8	5	0.0007551%	658794	99.50%	1	0.31%
暇	3073		13	5	0.0007551%	658799	99.50%	5	1.53%
暈	3074		13	5	0.0007551%	658804	99.50%	3	0.92%
杰	3075		8	5	0.0007551%	658809	99.50%	4	1.22%
柄	3076		9	5	0.0007551%	658814	99.50%	5	1.53%
椏	3077		12	5	0.0007551%	658819	99.50%	2	0.61%
楣	3078		13	5	0.0007551%	658824	99.50%	2	0.61%
橘	3079		16	5	0.0007551%	658829	99.50%	1	0.31%
欽	3080		12	5	0.0007551%	658834	99.50%	3	0.92%
氓	3081		8	5	0.0007551%	658839	99.50%	4	1.22%
汀	3082		5	5	0.0007551%	658844	99.50%	4	1.22%
淘	3083		11	5	0.0007551%	658849	99.50%	3	0.92%
溯	3084		13	5	0.0007551%	658854	99.50%	4	1.22%
滌	3085		14	5	0.0007551%	658859	99.51%	5	1.53%
澦	3086		16	5	0.0007551%	658864	99.51%	1	0.31%
瀋	3087		18	5	0.0007551%	658869	99.51%	3	0.92%
瀝	3088		19	5	0.0007551%	658874	99.51%	3	0.92%
烤	3089		10	5	0.0007551%	658879	99.51%	3	0.92%
焉	3090		11	5	0.0007551%	658884	99.51%	4	1.22%
焙	3091		12	5	0.0007551%	658889	99.51%	1	0.31%
煬	3092		13	5	0.0007551%	658894	99.51%	2	0.61%
熔	3093		14	5	0.0007551%	658899	99.51%	4	1.22%
燙	3094		16	5	0.0007551%	658904	99.51%	4	1.22%
狄	3095		7	5	0.0007551%	658909	99.51%	3	0.92%
